,FGA_l,FTA_l,MIN_TOT,OREB_l,TOV_l,lineup_ids,lineup_names,points_allowed,points_scored
134,13.0,2.0,7.4,2.0,1.0,203507 - 203089 - 202390 - 2585 - 2557,"Antetokounmpo,Giannis - Henson,John - Neal,Gary - Pachulia,Zaza - Ridnour,Luke",6.0,11.0
135,14.0,2.0,7.4,2.0,1.0,101141 - 202688 - 203114 - 202390 - 202336,"Ilyasova,Ersan - Knight,Brandon - Middleton,Khris - Neal,Gary - Sanders,Larry",20.0,17.0
136,7.0,0.0,3.6,2.0,2.0,203507 - 2406 - 203089 - 101141 - 201564,"Antetokounmpo,Giannis - Butler,Caron - Henson,John - Ilyasova,Ersan - Mayo,O.J.",5.0,7.0
137,14.0,2.0,7.2,4.0,6.0,203507 - 203089 - 101141 - 202390 - 2557,"Antetokounmpo,Giannis - Henson,John - Ilyasova,Ersan - Neal,Gary - Ridnour,Luke",18.0,16.0
138,5.0,0.0,3.6,1.0,2.0,2406 - 203089 - 201564 - 2585 - 2557,"Butler,Caron - Henson,John - Mayo,O.J. - Pachulia,Zaza - Ridnour,Luke",4.0,4.0
139,40.2,3.0,21.6,6.0,3.0,101141 - 202688 - 203114 - 2557 - 202336,"Ilyasova,Ersan - Knight,Brandon - Middleton,Khris - Ridnour,Luke - Sanders,Larry",45.0,45.0
140,8.0,0.0,3.6,1.0,2.0,202688 - 203114 - 2585 - 201196 - 203489,"Knight,Brandon - Middleton,Khris - Pachulia,Zaza - Sessions,Ramon - Wolters,Nate",12.0,12.0
141,5.0,0.0,3.6,0.0,2.0,201564 - 202390 - 2585 - 2557 - 202327,"Mayo,O.J. - Neal,Gary - Pachulia,Zaza - Ridnour,Luke - Udoh,Ekpe",5.0,5.0
142,7.0,2.0,3.5,2.0,0.0,202399 - 202688 - 203183 - 203545 - 203489,"Adrien,Jeff - Knight,Brandon - Mitchell,Tony - Raduljica,Miroslav - Wolters,Nate",4.0,10.0
143,5.0,4.0,3.5,1.0,1.0,203507 - 2406 - 203114 - 2557 - 202327,"Antetokounmpo,Giannis - Butler,Caron - Middleton,Khris - Ridnour,Luke - Udoh,Ekpe",8.0,11.0
144,15.0,7.0,7.0,5.0,1.0,203507 - 203089 - 203114 - 2585 - 201196,"Antetokounmpo,Giannis - Henson,John - Middleton,Khris - Pachulia,Zaza - Sessions,Ramon",15.0,19.0
145,8.0,2.0,3.5,2.0,1.0,203507 - 203089 - 202390 - 203545 - 2557,"Antetokounmpo,Giannis - Henson,John - Neal,Gary - Raduljica,Miroslav - Ridnour,Luke",12.0,7.0
146,34.3,18.2,23.8,4.9,7.0,202399 - 203507 - 203089 - 203114 - 201196,"Adrien,Jeff - Antetokounmpo,Giannis - Henson,John - Middleton,Khris - Sessions,Ramon",47.6,49.7
147,15.9,0.0,10.2,0.9,5.1,203507 - 2406 - 203089 - 202688 - 203114,"Antetokounmpo,Giannis - Butler,Caron - Henson,John - Knight,Brandon - Middleton,Khris",24.0,17.1
148,3.0,0.0,3.4,0.0,1.0,203507 - 202688 - 201564 - 203545 - 2557,"Antetokounmpo,Giannis - Knight,Brandon - Mayo,O.J. - Raduljica,Miroslav - Ridnour,Luke",6.0,4.0
149,11.0,4.0,6.8,1.0,2.0,203507 - 202688 - 202390 - 203545 - 202327,"Antetokounmpo,Giannis - Knight,Brandon - Neal,Gary - Raduljica,Miroslav - Udoh,Ekpe",19.0,18.0
150,5.0,2.0,3.4,1.0,1.0,2406 - 203089 - 202688 - 202390 - 2585,"Butler,Caron - Henson,John - Knight,Brandon - Neal,Gary - Pachulia,Zaza",4.0,6.0
151,7.0,0.0,3.4,1.0,0.0,2406 - 203089 - 203114 - 203545 - 2557,"Butler,Caron - Henson,John - Middleton,Khris - Raduljica,Miroslav - Ridnour,Luke",4.0,9.0
152,13.0,0.0,6.8,2.0,1.0,2406 - 201564 - 203114 - 2557 - 202336,"Butler,Caron - Mayo,O.J. - Middleton,Khris - Ridnour,Luke - Sanders,Larry",12.0,6.0
153,23.2,4.0,13.2,6.0,7.2,203507 - 203089 - 2585 - 201196 - 202874,"Antetokounmpo,Giannis - Henson,John - Pachulia,Zaza - Sessions,Ramon - Wright,Chris C.",23.2,20.0
154,53.1,14.4,29.7,8.1,8.1,203507 - 101141 - 202688 - 203114 - 2585,"Antetokounmpo,Giannis - Ilyasova,Ersan - Knight,Brandon - Middleton,Khris - Pachulia,Zaza",65.7,57.6
155,5.0,0.0,3.3,0.0,0.0,203507 - 203114 - 2585 - 201196 - 203489,"Antetokounmpo,Giannis - Middleton,Khris - Pachulia,Zaza - Sessions,Ramon - Wolters,Nate",7.0,5.0
156,9.0,2.0,6.6,0.0,2.0,2406 - 201564 - 203114 - 2557 - 202327,"Butler,Caron - Mayo,O.J. - Middleton,Khris - Ridnour,Luke - Udoh,Ekpe",21.0,9.0
157,11.0,2.0,6.6,1.0,2.0,203089 - 202688 - 201564 - 202327 - 203489,"Henson,John - Knight,Brandon - Mayo,O.J. - Udoh,Ekpe - Wolters,Nate",10.0,8.0
158,4.0,2.0,3.3,0.0,0.0,203089 - 202390 - 203545 - 2557 - 203489,"Henson,John - Neal,Gary - Raduljica,Miroslav - Ridnour,Luke - Wolters,Nate",6.0,8.0
159,12.0,1.0,6.6,1.0,2.0,201564 - 203114 - 202390 - 203545 - 2557,"Mayo,O.J. - Middleton,Khris - Neal,Gary - Raduljica,Miroslav - Ridnour,Luke",9.0,14.0
160,6.0,2.0,3.2,0.0,0.0,202399 - 203507 - 201564 - 2585 - 201196,"Adrien,Jeff - Antetokounmpo,Giannis - Mayo,O.J. - Pachulia,Zaza - Sessions,Ramon",9.0,8.0
161,11.1,8.1,9.6,2.1,9.0,202399 - 203507 - 201564 - 203545 - 201196,"Adrien,Jeff - Antetokounmpo,Giannis - Mayo,O.J. - Raduljica,Miroslav - Sessions,Ramon",28.2,17.1
162,11.0,5.0,6.4,1.0,1.0,203507 - 101141 - 202688 - 203114 - 203545,"Antetokounmpo,Giannis - Ilyasova,Ersan - Knight,Brandon - Middleton,Khris - Raduljica,Miroslav",17.0,10.0
163,11.1,6.0,9.6,0.0,3.9,203507 - 101141 - 202688 - 203114 - 202327,"Antetokounmpo,Giannis - Ilyasova,Ersan - Knight,Brandon - Middleton,Khris - Udoh,Ekpe",25.8,24.9
164,27.2,4.0,12.8,4.0,3.2,203507 - 202688 - 203114 - 203545 - 203489,"Antetokounmpo,Giannis - Knight,Brandon - Middleton,Khris - Raduljica,Miroslav - Wolters,Nate",14.0,24.0
165,11.0,0.0,6.4,2.0,1.0,203507 - 202688 - 203114 - 2557 - 202336,"Antetokounmpo,Giannis - Knight,Brandon - Middleton,Khris - Ridnour,Luke - Sanders,Larry",16.0,15.0
166,10.0,5.0,6.2,1.0,3.0,203507 - 203089 - 202688 - 201196 - 202874,"Antetokounmpo,Giannis - Henson,John - Knight,Brandon - Sessions,Ramon - Wright,Chris C.",15.0,18.0
167,32.9,9.8,21.7,2.1,4.2,203089 - 203114 - 202390 - 2585 - 203489,"Henson,John - Middleton,Khris - Neal,Gary - Pachulia,Zaza - Wolters,Nate",39.9,53.9
168,26.0,7.0,15.0,5.0,6.0,202399 - 203507 - 203089 - 201196 - 202874,"Adrien,Jeff - Antetokounmpo,Giannis - Henson,John - Sessions,Ramon - Wright,Chris C.",36.0,37.0
169,19.0,21.0,15.0,3.0,5.0,203507 - 203089 - 202688 - 2585 - 201196,"Antetokounmpo,Giannis - Henson,John - Knight,Brandon - Pachulia,Zaza - Sessions,Ramon",27.0,30.0
170,9.9,3.9,9.0,0.9,5.1,203507 - 203089 - 202688 - 2585 - 203489,"Antetokounmpo,Giannis - Henson,John - Knight,Brandon - Pachulia,Zaza - Wolters,Nate",18.9,12.9
171,12.0,9.0,9.0,3.9,3.9,2406 - 203089 - 101141 - 201564 - 2557,"Butler,Caron - Henson,John - Ilyasova,Ersan - Mayo,O.J. - Ridnour,Luke",20.1,9.0
172,12.0,2.0,6.0,2.0,3.0,2406 - 101141 - 202390 - 2585 - 2557,"Butler,Caron - Ilyasova,Ersan - Neal,Gary - Pachulia,Zaza - Ridnour,Luke",8.0,11.0
173,15.0,2.1,9.0,0.9,3.0,2406 - 202688 - 201564 - 203114 - 202336,"Butler,Caron - Knight,Brandon - Mayo,O.J. - Middleton,Khris - Sanders,Larry",13.2,14.1
174,15.9,6.0,9.0,6.9,3.0,203089 - 201564 - 203114 - 203545 - 2557,"Henson,John - Mayo,O.J. - Middleton,Khris - Raduljica,Miroslav - Ridnour,Luke",22.8,9.9
175,9.0,4.0,6.0,0.0,1.0,203089 - 201564 - 203114 - 2557 - 202336,"Henson,John - Mayo,O.J. - Middleton,Khris - Ridnour,Luke - Sanders,Larry",17.0,11.0
176,9.0,2.0,5.8,1.0,2.0,203507 - 2406 - 203089 - 203114 - 203489,"Antetokounmpo,Giannis - Butler,Caron - Henson,John - Middleton,Khris - Wolters,Nate",12.0,6.0
177,12.0,6.9,8.7,0.9,3.0,203507 - 2406 - 202688 - 203114 - 202336,"Antetokounmpo,Giannis - Butler,Caron - Knight,Brandon - Middleton,Khris - Sanders,Larry",24.9,21.9
178,25.2,6.0,17.4,1.2,7.2,203507 - 203089 - 202688 - 201564 - 202327,"Antetokounmpo,Giannis - Henson,John - Knight,Brandon - Mayo,O.J. - Udoh,Ekpe",34.8,36.0
179,18.0,0.0,8.7,2.1,0.0,203507 - 202688 - 203114 - 202390 - 202327,"Antetokounmpo,Giannis - Knight,Brandon - Middleton,Khris - Neal,Gary - Udoh,Ekpe",24.0,17.1
180,17.1,5.1,8.7,2.1,0.9,203507 - 202688 - 203114 - 2585 - 203489,"Antetokounmpo,Giannis - Knight,Brandon - Middleton,Khris - Pachulia,Zaza - Wolters,Nate",22.8,27.9
181,9.0,0.0,5.8,0.0,2.0,2406 - 203089 - 201564 - 202390 - 2585,"Butler,Caron - Henson,John - Mayo,O.J. - Neal,Gary - Pachulia,Zaza",22.0,9.0
182,9.0,6.0,5.6,0.0,1.0,202399 - 203507 - 2585 - 201196 - 203489,"Adrien,Jeff - Antetokounmpo,Giannis - Pachulia,Zaza - Sessions,Ramon - Wolters,Nate",9.0,15.0
183,25.0,10.0,14.0,3.0,1.0,203507 - 203089 - 101141 - 202688 - 201196,"Antetokounmpo,Giannis - Henson,John - Ilyasova,Ersan - Knight,Brandon - Sessions,Ramon",31.0,39.0
184,28.0,7.0,14.0,6.0,2.0,203089 - 201564 - 203114 - 202327 - 203489,"Henson,John - Mayo,O.J. - Middleton,Khris - Udoh,Ekpe - Wolters,Nate",20.0,31.0
185,9.0,6.0,5.4,0.0,0.0,203507 - 101141 - 202688 - 203545 - 203489,"Antetokounmpo,Giannis - Ilyasova,Ersan - Knight,Brandon - Raduljica,Miroslav - Wolters,Nate",12.0,15.0
186,14.1,6.0,8.1,3.0,2.1,203507 - 101141 - 203114 - 203545 - 203489,"Antetokounmpo,Giannis - Ilyasova,Ersan - Middleton,Khris - Raduljica,Miroslav - Wolters,Nate",18.0,21.9
187,9.0,6.0,5.4,1.0,1.0,203507 - 202688 - 201564 - 203114 - 202336,"Antetokounmpo,Giannis - Knight,Brandon - Mayo,O.J. - Middleton,Khris - Sanders,Larry",7.0,11.0
188,26.0,4.0,10.8,8.0,3.2,2406 - 201564 - 203114 - 203545 - 203489,"Butler,Caron - Mayo,O.J. - Middleton,Khris - Raduljica,Miroslav - Wolters,Nate",19.2,18.0
189,8.1,2.1,7.8,0.9,6.9,203507 - 2406 - 203089 - 202688 - 203489,"Antetokounmpo,Giannis - Butler,Caron - Henson,John - Knight,Brandon - Wolters,Nate",13.2,8.1
190,64.5,22.5,37.5,12.0,10.5,202399 - 203507 - 203089 - 202688 - 201196,"Adrien,Jeff - Antetokounmpo,Giannis - Henson,John - Knight,Brandon - Sessions,Ramon",91.5,82.5
191,9.0,2.0,5.0,3.0,1.0,203507 - 203114 - 202390 - 203545 - 203489,"Antetokounmpo,Giannis - Middleton,Khris - Neal,Gary - Raduljica,Miroslav - Wolters,Nate",15.0,5.0
192,9.0,2.0,5.0,1.0,1.0,203089 - 201564 - 202390 - 2557 - 202327,"Henson,John - Mayo,O.J. - Neal,Gary - Ridnour,Luke - Udoh,Ekpe",15.0,3.0
193,50.6,14.3,26.4,13.2,5.5,203507 - 203089 - 101141 - 202688 - 201564,"Antetokounmpo,Giannis - Henson,John - Ilyasova,Ersan - Knight,Brandon - Mayo,O.J.",64.9,42.9
194,11.1,2.1,7.2,0.0,3.9,203507 - 203089 - 203114 - 202390 - 203489,"Antetokounmpo,Giannis - Henson,John - Middleton,Khris - Neal,Gary - Wolters,Nate",11.1,11.1
195,10.0,0.0,4.8,2.0,1.0,203507 - 203114 - 202390 - 202327 - 203489,"Antetokounmpo,Giannis - Middleton,Khris - Neal,Gary - Udoh,Ekpe - Wolters,Nate",19.0,14.0
196,8.0,3.0,4.8,2.0,1.0,2406 - 203089 - 202390 - 2585 - 203489,"Butler,Caron - Henson,John - Neal,Gary - Pachulia,Zaza - Wolters,Nate",6.0,11.0
197,15.0,1.0,4.8,5.0,1.0,2406 - 202688 - 203114 - 202336 - 203489,"Butler,Caron - Knight,Brandon - Middleton,Khris - Sanders,Larry - Wolters,Nate",11.0,13.0
198,34.3,9.8,16.8,9.1,2.1,203089 - 101141 - 202688 - 203114 - 203489,"Henson,John - Ilyasova,Ersan - Knight,Brandon - Middleton,Khris - Wolters,Nate",33.6,35.7
199,14.1,8.1,7.2,3.0,0.9,203089 - 202688 - 201564 - 203114 - 2585,"Henson,John - Knight,Brandon - Mayo,O.J. - Middleton,Khris - Pachulia,Zaza",12.9,15.9
200,11.1,0.0,7.2,0.9,5.1,202688 - 201564 - 203114 - 202390 - 2585,"Knight,Brandon - Mayo,O.J. - Middleton,Khris - Neal,Gary - Pachulia,Zaza",14.1,12.0
201,10.0,4.0,4.6,2.0,1.0,202399 - 203089 - 201564 - 203114 - 201196,"Adrien,Jeff - Henson,John - Mayo,O.J. - Middleton,Khris - Sessions,Ramon",16.0,3.0
202,7.0,0.0,4.6,0.0,1.0,203507 - 101141 - 202688 - 202390 - 203545,"Antetokounmpo,Giannis - Ilyasova,Ersan - Knight,Brandon - Neal,Gary - Raduljica,Miroslav",9.0,4.0
203,11.1,2.1,6.9,0.9,3.9,2406 - 201564 - 202390 - 2585 - 203489,"Butler,Caron - Mayo,O.J. - Neal,Gary - Pachulia,Zaza - Wolters,Nate",17.1,8.1
204,21.0,3.0,11.5,3.0,9.0,203089 - 202688 - 201564 - 203114 - 203545,"Henson,John - Knight,Brandon - Mayo,O.J. - Middleton,Khris - Raduljica,Miroslav",32.0,14.0
205,24.0,4.8,13.8,4.2,4.8,101141 - 202688 - 201564 - 203114 - 202336,"Ilyasova,Ersan - Knight,Brandon - Mayo,O.J. - Middleton,Khris - Sanders,Larry",24.0,21.0
206,12.0,2.1,6.6,2.1,2.1,101141 - 201564 - 203114 - 2585 - 2557,"Ilyasova,Ersan - Mayo,O.J. - Middleton,Khris - Pachulia,Zaza - Ridnour,Luke",12.9,9.9
207,9.0,0.0,4.2,1.0,0.0,203507 - 203089 - 101141 - 201564 - 2557,"Antetokounmpo,Giannis - Henson,John - Ilyasova,Ersan - Mayo,O.J. - Ridnour,Luke",10.0,9.0
208,30.6,11.7,18.9,6.3,8.1,203507 - 203089 - 202688 - 203114 - 202327,"Antetokounmpo,Giannis - Henson,John - Knight,Brandon - Middleton,Khris - Udoh,Ekpe",47.7,35.1
209,11.2,3.2,8.4,1.2,4.0,203507 - 203089 - 203114 - 201196 - 202874,"Antetokounmpo,Giannis - Henson,John - Middleton,Khris - Sessions,Ramon - Wright,Chris C.",22.0,10.0
210,9.0,3.9,6.3,0.0,2.1,2406 - 203089 - 202688 - 201564 - 203114,"Butler,Caron - Henson,John - Knight,Brandon - Mayo,O.J. - Middleton,Khris",21.0,14.1
211,6.0,2.0,4.0,1.0,2.0,203507 - 2406 - 202688 - 201564 - 203545,"Antetokounmpo,Giannis - Butler,Caron - Knight,Brandon - Mayo,O.J. - Raduljica,Miroslav",12.0,8.0
212,20.8,14.4,16.0,0.8,4.8,203507 - 203089 - 202688 - 203114 - 2585,"Antetokounmpo,Giannis - Henson,John - Knight,Brandon - Middleton,Khris - Pachulia,Zaza",26.4,38.4
213,9.9,0.0,6.0,0.9,3.0,201564 - 203114 - 202390 - 2585 - 203489,"Mayo,O.J. - Middleton,Khris - Neal,Gary - Pachulia,Zaza - Wolters,Nate",6.0,8.1
214,54.4,19.2,30.4,4.8,12.8,202399 - 203507 - 203089 - 202688 - 203114,"Adrien,Jeff - Antetokounmpo,Giannis - Henson,John - Knight,Brandon - Middleton,Khris",68.8,70.4
215,6.9,3.9,5.7,0.9,2.1,203507 - 203089 - 201564 - 203545 - 203489,"Antetokounmpo,Giannis - Henson,John - Mayo,O.J. - Raduljica,Miroslav - Wolters,Nate",7.2,8.1
216,18.0,5.0,9.5,1.0,0.0,203089 - 101141 - 202688 - 203114 - 201196,"Henson,John - Ilyasova,Ersan - Knight,Brandon - Middleton,Khris - Sessions,Ramon",21.0,22.0
217,6.0,3.0,3.8,0.0,3.0,101141 - 202688 - 201564 - 2557 - 202336,"Ilyasova,Ersan - Knight,Brandon - Mayo,O.J. - Ridnour,Luke - Sanders,Larry",9.0,13.0
218,6.0,0.0,3.6,1.0,3.0,202399 - 203507 - 202688 - 201196 - 202327,"Adrien,Jeff - Antetokounmpo,Giannis - Knight,Brandon - Sessions,Ramon - Udoh,Ekpe",2.0,4.0
219,6.0,6.0,3.6,1.0,1.0,203507 - 2406 - 202688 - 201564 - 202336,"Antetokounmpo,Giannis - Butler,Caron - Knight,Brandon - Mayo,O.J. - Sanders,Larry",13.0,6.0
220,6.0,2.0,3.6,0.0,0.0,203507 - 101141 - 203114 - 202327 - 203489,"Antetokounmpo,Giannis - Ilyasova,Ersan - Middleton,Khris - Udoh,Ekpe - Wolters,Nate",12.0,6.0
221,11.1,0.9,5.4,0.9,3.0,2406 - 101141 - 201564 - 2585 - 203489,"Butler,Caron - Ilyasova,Ersan - Mayo,O.J. - Pachulia,Zaza - Wolters,Nate",6.0,12.0
222,7.0,4.0,3.6,2.0,0.0,101141 - 202688 - 201564 - 203114 - 203545,"Ilyasova,Ersan - Knight,Brandon - Mayo,O.J. - Middleton,Khris - Raduljica,Miroslav",5.0,6.0
223,9.0,6.0,5.4,2.1,0.0,101141 - 203114 - 202390 - 202336 - 203489,"Ilyasova,Ersan - Middleton,Khris - Neal,Gary - Sanders,Larry - Wolters,Nate",10.2,11.1
224,4.0,6.0,3.4,0.0,1.0,202399 - 203507 - 203114 - 203545 - 201196,"Adrien,Jeff - Antetokounmpo,Giannis - Middleton,Khris - Raduljica,Miroslav - Sessions,Ramon",2.0,8.0
225,4.0,12.0,3.4,0.0,0.0,203507 - 2406 - 101141 - 202688 - 203489,"Antetokounmpo,Giannis - Butler,Caron - Ilyasova,Ersan - Knight,Brandon - Wolters,Nate",9.0,10.0
226,5.0,2.0,3.4,2.0,2.0,203089 - 202688 - 201564 - 2557 - 202327,"Henson,John - Knight,Brandon - Mayo,O.J. - Ridnour,Luke - Udoh,Ekpe",10.0,7.0
227,13.0,7.0,8.0,2.0,2.0,202399 - 203507 - 202688 - 203114 - 2585,"Adrien,Jeff - Antetokounmpo,Giannis - Knight,Brandon - Middleton,Khris - Pachulia,Zaza",24.0,15.0
228,8.0,4.0,3.2,4.0,0.0,203507 - 101141 - 202688 - 203114 - 2557,"Antetokounmpo,Giannis - Ilyasova,Ersan - Knight,Brandon - Middleton,Khris - Ridnour,Luke",6.0,8.0
229,6.0,0.0,3.2,1.0,1.0,2406 - 203089 - 101141 - 203114 - 2557,"Butler,Caron - Henson,John - Ilyasova,Ersan - Middleton,Khris - Ridnour,Luke",6.0,2.0
230,5.0,2.0,3.2,2.0,3.0,2406 - 202688 - 203114 - 202390 - 202327,"Butler,Caron - Knight,Brandon - Middleton,Khris - Neal,Gary - Udoh,Ekpe",6.0,1.0
231,21.0,2.8,11.2,4.9,2.1,101141 - 202688 - 201564 - 203114 - 202327,"Ilyasova,Ersan - Knight,Brandon - Mayo,O.J. - Middleton,Khris - Udoh,Ekpe",20.3,23.1
232,15.0,1.8,9.0,1.8,4.2,203507 - 203089 - 101141 - 202688 - 203489,"Antetokounmpo,Giannis - Henson,John - Ilyasova,Ersan - Knight,Brandon - Wolters,Nate",21.0,22.8
233,6.9,2.1,4.5,0.9,3.0,203507 - 203089 - 202390 - 2585 - 203489,"Antetokounmpo,Giannis - Henson,John - Neal,Gary - Pachulia,Zaza - Wolters,Nate",11.1,3.0
234,12.0,2.0,6.0,1.2,1.2,203507 - 202688 - 203114 - 2585 - 201196,"Antetokounmpo,Giannis - Knight,Brandon - Middleton,Khris - Pachulia,Zaza - Sessions,Ramon",11.2,5.2
235,13.2,0.0,6.0,1.2,0.0,2406 - 203089 - 101141 - 202688 - 203114,"Butler,Caron - Henson,John - Ilyasova,Ersan - Knight,Brandon - Middleton,Khris",10.8,12.0
236,9.0,0.0,4.5,0.9,0.9,2406 - 203089 - 203114 - 202390 - 203489,"Butler,Caron - Henson,John - Middleton,Khris - Neal,Gary - Wolters,Nate",9.9,9.9
237,6.0,0.0,4.2,0.9,2.1,2406 - 203089 - 201564 - 2557 - 202327,"Butler,Caron - Henson,John - Mayo,O.J. - Ridnour,Luke - Udoh,Ekpe",16.8,6.9
238,8.1,0.0,3.9,0.9,2.1,2406 - 203089 - 101141 - 202688 - 201564,"Butler,Caron - Henson,John - Ilyasova,Ersan - Knight,Brandon - Mayo,O.J.",12.9,6.0
239,5.1,2.1,3.6,0.0,0.0,202399 - 203507 - 203089 - 202688 - 201564,"Adrien,Jeff - Antetokounmpo,Giannis - Henson,John - Knight,Brandon - Mayo,O.J.",9.0,2.1
240,6.9,0.0,3.6,0.0,0.0,203507 - 2406 - 203089 - 203114 - 2557,"Antetokounmpo,Giannis - Butler,Caron - Henson,John - Middleton,Khris - Ridnour,Luke",8.1,5.1
241,9.0,7.0,6.0,2.0,1.0,203507 - 203089 - 101141 - 203114 - 203489,"Antetokounmpo,Giannis - Henson,John - Ilyasova,Ersan - Middleton,Khris - Wolters,Nate",2.0,17.0
242,10.0,2.0,4.8,1.2,2.0,203507 - 101141 - 202688 - 201564 - 202336,"Antetokounmpo,Giannis - Ilyasova,Ersan - Knight,Brandon - Mayo,O.J. - Sanders,Larry",8.4,7.2
243,5.1,0.0,3.6,0.9,2.1,203114 - 202390 - 2585 - 202327 - 203489,"Middleton,Khris - Neal,Gary - Pachulia,Zaza - Udoh,Ekpe - Wolters,Nate",8.1,6.0
244,3.0,5.1,3.3,0.0,0.9,202399 - 203507 - 202688 - 203114 - 201196,"Adrien,Jeff - Antetokounmpo,Giannis - Knight,Brandon - Middleton,Khris - Sessions,Ramon",12.9,9.9
245,7.2,0.0,4.4,2.0,4.0,203507 - 203089 - 101141 - 202688 - 202390,"Antetokounmpo,Giannis - Henson,John - Ilyasova,Ersan - Knight,Brandon - Neal,Gary",9.2,2.0
246,5.1,2.1,3.3,0.9,0.0,2406 - 203089 - 202688 - 203114 - 202336,"Butler,Caron - Henson,John - Knight,Brandon - Middleton,Khris - Sanders,Larry",9.0,5.1
247,7.8,4.8,6.0,0.0,1.2,203507 - 101141 - 202688 - 2585 - 203489,"Antetokounmpo,Giannis - Ilyasova,Ersan - Knight,Brandon - Pachulia,Zaza - Wolters,Nate",12.6,10.8
248,4.0,5.0,4.5,0.0,3.0,203507 - 101141 - 202688 - 2585 - 201196,"Antetokounmpo,Giannis - Ilyasova,Ersan - Knight,Brandon - Pachulia,Zaza - Sessions,Ramon",10.0,11.0
249,6.0,0.0,4.0,0.0,2.0,203507 - 203089 - 101141 - 201564 - 203489,"Antetokounmpo,Giannis - Henson,John - Ilyasova,Ersan - Mayo,O.J. - Wolters,Nate",4.0,2.0
250,1509.2,277.2,818.4,202.4,250.8,101106 - 201939 - 2738 - 101135 - 202691,"Bogut,Andrew - Curry,Stephen - Iguodala,Andre - Lee,David - Thompson,Klay",1636.8,1892.0
251,29.0,6.0,14.3,1.0,3.0,200756 - 203084 - 2581 - 202348 - 203136,"Armstrong,Hilton - Barnes,Harrison - Blake,Steve - Crawford,Jordan - Kuzmic,Ognjen",33.0,33.0
252,21.0,7.0,11.8,2.0,4.0,203084 - 2581 - 202348 - 203136 - 201578,"Barnes,Harrison - Blake,Steve - Crawford,Jordan - Kuzmic,Ognjen - Speights,Marreese",40.0,27.0
253,14.0,4.0,11.1,1.0,6.0,101106 - 201962 - 2738 - 101135 - 202691,"Bogut,Andrew - Douglas,Toney - Iguodala,Andre - Lee,David - Thompson,Klay",24.0,24.0
254,114.4,24.8,77.6,8.0,26.4,203084 - 101106 - 2738 - 101135 - 202691,"Barnes,Harrison - Bogut,Andrew - Iguodala,Andre - Lee,David - Thompson,Klay",120.8,123.2
255,181.2,43.2,108.0,20.4,26.4,201939 - 203110 - 2738 - 979 - 202691,"Curry,Stephen - Green,Draymond - Iguodala,Andre - O'Neal,Jermaine - Thompson,Klay",232.8,249.6
256,561.6,122.4,316.8,75.6,122.4,203084 - 101106 - 201939 - 101135 - 202691,"Barnes,Harrison - Bogut,Andrew - Curry,Stephen - Lee,David - Thompson,Klay",680.4,644.4
257,109.9,32.2,61.6,13.3,14.7,201939 - 2738 - 101135 - 979 - 202691,"Curry,Stephen - Iguodala,Andre - Lee,David - O'Neal,Jermaine - Thompson,Klay",105.7,126.0
258,9.0,3.0,8.4,3.0,9.0,203084 - 203145 - 203110 - 979 - 201578,"Barnes,Harrison - Bazemore,Kent - Green,Draymond - O'Neal,Jermaine - Speights,Marreese",17.0,9.0
259,42.9,6.0,25.2,3.9,9.0,203084 - 2581 - 202348 - 979 - 201578,"Barnes,Harrison - Blake,Steve - Crawford,Jordan - O'Neal,Jermaine - Speights,Marreese",38.1,51.0
260,58.0,17.2,32.0,10.0,12.0,101106 - 201939 - 2738 - 979 - 202691,"Bogut,Andrew - Curry,Stephen - Iguodala,Andre - O'Neal,Jermaine - Thompson,Klay",72.0,72.0
261,79.0,15.0,39.0,19.0,8.0,200756 - 203084 - 2581 - 202348 - 201578,"Armstrong,Hilton - Barnes,Harrison - Blake,Steve - Crawford,Jordan - Speights,Marreese",69.0,85.0
262,13.0,2.0,7.5,1.0,2.0,203084 - 2581 - 202348 - 2738 - 201578,"Barnes,Harrison - Blake,Steve - Crawford,Jordan - Iguodala,Andre - Speights,Marreese",16.0,14.0
263,9.0,6.0,6.2,3.0,3.0,200756 - 203084 - 203145 - 201962 - 203517,"Armstrong,Hilton - Barnes,Harrison - Bazemore,Kent - Douglas,Toney - Nedovic,Nemanja",10.0,15.0
264,8.0,2.0,6.2,1.0,2.0,2581 - 201939 - 203110 - 2738 - 202691,"Blake,Steve - Curry,Stephen - Green,Draymond - Iguodala,Andre - Thompson,Klay",4.0,8.0
265,11.0,2.0,5.8,0.0,2.0,200756 - 203084 - 2581 - 201578 - 202691,"Armstrong,Hilton - Barnes,Harrison - Blake,Steve - Speights,Marreese - Thompson,Klay",10.0,16.0
266,114.4,29.7,63.8,12.1,17.6,203084 - 203145 - 201962 - 203110 - 201578,"Barnes,Harrison - Bazemore,Kent - Douglas,Toney - Green,Draymond - Speights,Marreese",128.7,117.7
267,8.0,8.0,5.6,2.0,1.0,203145 - 101106 - 201939 - 203110 - 201578,"Bazemore,Kent - Bogut,Andrew - Curry,Stephen - Green,Draymond - Speights,Marreese",7.0,11.0
268,96.0,28.0,55.0,13.0,14.0,203084 - 202348 - 203110 - 201578 - 202691,"Barnes,Harrison - Crawford,Jordan - Green,Draymond - Speights,Marreese - Thompson,Klay",127.0,117.0
