,age,display_name,dleague_flag,first_name,height,last_name,position,roster_status,season_exp,team_id,team_name,weight,attempt_RA,attempt_corner_3,attempt_mid,attempt_non_corner_3,attempt_paint,made_RA,made_corner_3,made_mid,made_non_corner_3,made_paint,ast,blk,blk_a,dreb,fta,ftm,gp,min_game,oreb,pf,pfd,reb,stl,tov,d_fga_mid,d_fga_overall,d_fga_paint,d_fga_perim,d_fga_threes,d_fgm_mid,d_fgm_overall,d_fgm_paint,d_fgm_perim,d_fgm_threes,d_freq_mid,d_freq_paint,d_freq_perim,d_freq_threes,blk_pos,dreb_pos,oreb_pos,stl_pos,ast_shot_made,pos,player_id
455,8448,Nik Stauskas,N,Nik,78,Stauskas,Guard,Active,2,1610612755,76ers,205,147,108,44,217,29,79,38,18,68,7,1.9,0.3,0.5,2.2,1.6,1.2,73.0,24.8,0.3,1.6,1.3,2.5,0.6,1.3,1.63,7.9,2.39,3.88,2.14,0.59,3.56,1.46,1.51,0.74,0.208,0.302,0.49,0.271,0.005,0.042,0.006,0.012,155,3162.208,203917
456,8800,Rodney Hood,N,Rodney,80,Hood,Guard,Active,2,1610612762,Jazz,206,136,101,176,348,211,79,39,79,122,89,2.7,0.2,0.5,2.9,2.5,2.2,79.0,32.2,0.5,2.6,2.1,3.4,0.9,1.6,1.47,8.86,2.33,5.06,3.01,0.54,3.94,1.55,1.85,0.97,0.165,0.263,0.572,0.34,0.003,0.047,0.008,0.015,172,4635.908,203918
457,8174,Jordan Adams,Y,Jordan,77,Adams,Guard,Active,2,1610612763,Grizzlies,209,2,0,2,1,1,1,0,1,0,0,1.5,0.0,0.0,1.0,2.5,1.5,2.0,7.3,0.0,1.0,1.0,1.0,1.5,1.0,0.0,2.5,1.0,1.5,0.5,0.0,1.5,1.0,0.5,0.0,0.0,0.4,0.6,0.2,0.0,0.059,0.0,0.089,1,26.84,203919
458,9352,Cleanthony Early,Y,Cleanthony,80,Early,Forward,Active,2,1610612752,Knicks,210,11,6,12,9,2,6,0,2,4,0,0.4,0.2,0.2,1.3,0.2,0.2,17.0,9.0,0.2,0.9,0.2,1.5,0.1,0.5,0.55,4.91,1.36,3.0,1.73,0.09,2.0,0.64,1.27,0.55,0.111,0.278,0.611,0.352,0.01,0.072,0.013,0.007,9,290.92,203921
459,8355,Glenn Robinson,Y,Glenn,78,Robinson,Guard-Forward,Active,2,1610612754,Pacers,222,54,15,42,22,18,33,6,12,8,6,0.6,0.2,0.3,1.2,0.9,0.6,45.0,11.3,0.3,0.5,0.8,1.5,0.4,0.4,0.37,3.83,1.18,2.28,1.38,0.15,1.7,0.8,0.75,0.45,0.098,0.307,0.595,0.359,0.009,0.054,0.012,0.016,45,921.284,203922
460,7770,James Young,Y,James,78,Young,Guard-Forward,Active,2,1610612738,Celtics,215,7,11,3,15,0,4,1,1,5,0,0.3,0.0,0.1,0.8,0.1,0.0,29.0,6.9,0.1,0.6,0.1,0.9,0.2,0.2,0.43,3.57,1.0,2.14,1.52,0.23,1.95,0.67,1.05,0.67,0.12,0.28,0.6,0.427,0.002,0.054,0.01,0.015,9,342.236,203923
461,8292,Jerami Grant,N,Jerami,81,Grant,Forward,Active,2,1610612760,Thunder,210,333,74,43,72,77,189,22,10,13,17,1.8,1.6,1.0,3.4,4.2,2.8,77.0,26.8,1.3,2.8,3.7,4.7,0.7,1.4,1.77,10.55,3.61,5.17,3.11,0.54,4.34,1.93,1.87,1.04,0.168,0.342,0.49,0.294,0.03,0.062,0.023,0.013,183,3734.856,203924
462,9210,Joe Harris,Y,Joe,78,Harris,Forward-Guard,Active,2,1610612751,Nets,219,0,1,0,3,0,0,1,0,0,0,0.4,0.0,0.0,0.6,0.0,0.0,5.0,3.0,0.0,0.2,0.0,0.6,0.0,0.2,0.0,2.0,1.0,0.0,0.0,0.0,1.67,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.093,0.0,0.0,1,29.32,203925
463,9091,Doug McDermott,N,Doug,80,McDermott,Forward,Active,2,1610612741,Bulls,219,177,77,143,183,64,98,32,59,78,24,0.7,0.1,0.4,2.0,1.0,0.9,81.0,23.0,0.5,1.6,0.8,2.4,0.2,0.7,1.33,6.35,1.74,3.28,2.21,0.52,2.99,1.33,1.14,0.7,0.208,0.274,0.518,0.348,0.002,0.041,0.01,0.004,245,3531.56,203926
464,9464,Cory Jefferson,Y,Cory,0,Jefferson,0,Inactive,2,0,0,0,13,0,4,1,4,8,0,1,0,0,0.0,0.1,0.4,1.3,0.8,0.5,8.0,6.3,0.8,1.0,0.5,2.0,0.0,0.0,1.0,4.4,2.2,1.2,0.4,0.4,2.0,1.2,0.4,0.4,0.227,0.5,0.273,0.091,0.009,0.093,0.056,0.0,7,64.48,203928
465,9818,Sean Kilpatrick,Y,Sean,76,Kilpatrick,Guard,Active,2,1610612751,Nets,219,73,38,46,76,37,51,15,21,24,12,0.9,0.1,0.5,1.4,2.2,1.9,31.0,19.9,0.4,1.2,1.7,1.8,0.4,1.0,0.65,4.93,1.52,2.76,2.0,0.24,2.41,1.1,1.07,0.76,0.133,0.308,0.559,0.406,0.002,0.034,0.009,0.009,82,1156.228,203930
466,7739,Aaron Gordon,N,Aaron,81,Gordon,Forward,Active,2,1610612753,Magic,220,272,57,101,84,64,176,19,32,23,24,1.6,0.7,0.4,4.5,2.5,1.7,78.0,23.9,2.0,2.0,1.9,6.5,0.8,0.8,1.39,7.79,2.69,3.71,2.56,0.49,3.45,1.6,1.36,0.9,0.178,0.345,0.477,0.328,0.014,0.092,0.04,0.015,161,3579.616,203932
467,8480,TJ Warren,Y,TJ,80,Warren,Forward,Active,2,1610612756,Suns,225,133,38,150,32,88,88,17,68,11,37,0.9,0.3,0.3,1.9,1.4,1.0,47.0,22.8,1.2,2.0,1.4,3.1,0.8,0.7,1.08,6.56,1.84,3.64,2.51,0.41,2.98,1.24,1.33,0.91,0.163,0.281,0.556,0.383,0.007,0.039,0.025,0.016,152,1826.68,203933
468,9235,Lamar Patterson,Y,Lamar,77,Patterson,Guard-Forward,Active,1,1610612737,Hawks,225,21,13,8,36,2,13,5,2,7,1,1.1,0.1,0.1,1.3,0.6,0.5,35.0,11.3,0.1,1.3,0.7,1.4,0.3,0.7,0.68,4.03,0.91,2.44,1.78,0.21,1.81,0.63,0.97,0.72,0.17,0.225,0.605,0.442,0.002,0.056,0.005,0.011,23,747.22,203934
469,8298,Marcus Smart,Y,Marcus,76,Smart,Guard,Active,2,1610612738,Celtics,220,166,60,47,181,75,80,12,11,49,32,3.0,0.3,0.7,2.9,2.7,2.1,61.0,27.3,1.2,3.0,3.1,4.2,1.5,1.3,1.28,7.46,1.41,4.77,3.34,0.49,3.21,0.82,1.9,1.23,0.171,0.189,0.64,0.448,0.005,0.05,0.021,0.026,93,3384.164,203935
470,8465,Kyle Anderson,Y,Kyle,81,Anderson,Guard-Forward,Active,2,1610612759,Spurs,230,71,32,122,5,65,44,12,54,0,28,1.6,0.4,0.2,2.8,1.1,0.8,78.0,16.0,0.3,1.2,1.0,3.1,0.8,0.8,1.02,4.97,1.22,2.73,1.64,0.49,2.08,0.77,0.82,0.41,0.207,0.245,0.548,0.331,0.012,0.09,0.01,0.025,73,2076.26,203937
471,9258,Dwight Powell,Y,Dwight,83,Powell,Forward-Center,Active,2,1610612742,Mavericks,240,147,6,104,10,29,102,2,32,0,10,0.6,0.3,0.3,2.7,2.1,1.5,69.0,14.4,1.2,1.7,1.7,4.0,0.5,0.6,1.35,6.69,2.88,2.46,1.48,0.45,2.83,1.6,0.78,0.37,0.202,0.43,0.368,0.221,0.012,0.095,0.042,0.018,130,1697.564,203939
472,9409,Adreian Payne,Y,Adreian,82,Payne,Forward,Active,2,1610612750,Timberwolves,237,39,8,45,24,29,20,2,16,7,8,0.6,0.2,0.2,1.8,0.5,0.3,52.0,9.3,0.4,1.5,0.6,2.1,0.3,0.7,0.6,4.0,1.83,1.57,0.96,0.22,2.04,1.28,0.54,0.3,0.152,0.457,0.391,0.239,0.011,0.094,0.021,0.017,34,935.12,203940
473,7762,Noah Vonleh,Y,Noah,81,Vonleh,Forward,Active,2,1610612757,Trail Blazers,245,132,14,62,32,38,73,4,21,7,12,0.4,0.3,0.3,2.7,0.7,0.5,78.0,15.0,1.2,1.9,0.6,3.9,0.3,0.6,1.32,5.47,2.03,2.12,1.1,0.52,2.45,1.1,0.83,0.4,0.242,0.371,0.387,0.202,0.011,0.091,0.039,0.011,67,2357.256,203943
474,8030,Julius Randle,N,Julius,81,Randle,Forward,Active,2,1610612747,Lakers,250,447,4,170,32,182,242,0,39,10,67,1.8,0.4,1.0,8.1,3.3,2.4,81.0,28.2,2.1,3.0,2.6,10.2,0.7,1.8,2.31,11.51,4.47,4.73,3.07,1.1,5.74,2.9,1.74,1.14,0.201,0.388,0.411,0.267,0.006,0.14,0.037,0.011,164,4568.18,203944
475,9483,Cameron Bairstow,Y,Cameron,81,Bairstow,Forward-Center,Active,2,1610612741,Bulls,250,12,3,12,2,11,3,1,5,0,4,0.3,0.2,0.3,1.3,0.4,0.4,18.0,5.7,0.2,1.1,0.3,1.6,0.1,0.2,0.81,2.94,0.69,1.44,0.88,0.31,1.0,0.19,0.5,0.19,0.277,0.234,0.489,0.298,0.013,0.107,0.018,0.009,9,189.3,203946
476,9483,Cameron Bairstow,Y,Cameron,81,Bairstow,Forward-Center,Active,2,1610612741,Bulls,250,12,3,12,2,11,3,1,5,0,4,0.3,0.2,0.3,1.3,0.4,0.4,18.0,5.7,0.2,1.1,0.3,1.6,0.1,0.2,0.81,2.94,0.69,1.44,0.88,0.31,1.0,0.19,0.5,0.19,0.277,0.234,0.489,0.298,0.013,0.107,0.018,0.009,9,189.3,203946
477,8576,Johnny O'Bryant III,Y,Johnny,81,O'Bryant III,Forward-Center,Active,2,1610612749,Bucks,257,76,1,98,0,34,35,1,38,0,12,0.5,0.1,0.3,1.7,0.6,0.4,66.0,13.0,1.0,1.5,0.6,2.7,0.3,0.5,0.95,4.79,1.55,2.29,1.56,0.49,2.11,1.02,0.6,0.4,0.199,0.323,0.478,0.327,0.005,0.067,0.039,0.011,63,1508.028,203948
478,8724,James Michael McAdoo,Y,James Michael,81,McAdoo,Forward,Active,2,1610612744,Warriors,240,58,0,6,2,18,35,0,3,1,6,0.4,0.2,0.4,0.7,1.2,0.6,41.0,6.4,0.7,1.0,0.8,1.4,0.2,0.4,0.43,3.06,1.26,1.37,0.91,0.06,1.54,0.94,0.54,0.31,0.14,0.411,0.449,0.299,0.015,0.052,0.055,0.018,35,475.896,203949
479,8356,Jarnell Stokes,Y,Jarnell,0,Stokes,0,Inactive,2,0,0,0,3,0,2,0,0,3,0,0,0,0,0.1,0.0,0.0,0.4,0.3,0.1,7.0,2.7,0.1,0.1,0.1,0.6,0.1,0.0,0.2,1.6,1.0,0.4,0.0,-5.55111512313e-17,0.6,0.4,0.2,0.0,0.125,0.625,0.25,0.0,0.0,0.08,0.027,0.027,2,23.76,203950
480,9050,Keith Appling,Y,Keith,0,Appling,0,Inactive,0,0,0,0,2,2,2,1,1,2,0,0,0,0,0.2,0.0,0.0,0.2,0.4,0.4,5.0,5.4,0.0,1.0,0.4,0.2,0.2,0.6,0.0,1.33,0.0,1.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.018,0.0,0.018,0,49.16,203951
481,7944,Andrew Wiggins,N,Andrew,80,Wiggins,Forward,Active,2,1610612750,Timberwolves,199,450,30,454,160,200,288,12,155,45,94,2.0,0.6,1.1,2.3,7.0,5.3,81.0,35.1,1.3,2.0,4.9,3.6,1.0,2.2,2.12,13.02,3.47,7.43,5.07,0.81,5.86,2.17,2.88,1.8,0.163,0.266,0.571,0.39,0.008,0.032,0.018,0.013,321,5745.852,203952
482,7924,Jabari Parker,N,Jabari,80,Parker,Forward,Active,2,1610612749,Bucks,250,444,19,295,16,125,283,5,102,4,49,1.7,0.4,1.0,3.6,3.0,2.3,76.0,31.7,1.6,2.0,2.3,5.2,0.9,1.5,1.63,12.17,3.84,6.7,4.89,0.75,6.04,2.58,2.71,1.99,0.134,0.316,0.55,0.402,0.006,0.056,0.025,0.014,319,4707.912,203953
483,8288,Joel Embiid,N,Joel,84,Embiid,Center,Active,0,1610612755,76ers,250,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,203954
484,8870,Bryce Cotton,Y,Bryce,73,Cotton,Guard,Active,2,1610612763,Grizzlies,165,1,0,4,3,2,0,0,3,0,1,0.4,0.0,0.0,0.0,0.0,0.0,8.0,4.8,0.0,0.3,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1,32.16,203955
485,8936,Mitch McGary,Y,Mitch,82,McGary,Forward,Active,2,1610612760,Thunder,255,11,2,7,2,1,7,0,4,0,0,0.2,0.1,0.2,0.7,0.5,0.2,20.0,3.6,0.2,0.5,0.3,0.9,0.1,0.4,0.46,2.46,1.08,0.92,0.54,0.15,1.0,0.62,0.23,0.15,0.187,0.438,0.375,0.219,0.013,0.09,0.026,0.006,6,111.664,203956
486,7804,Dante Exum,N,Dante,78,Exum,Guard,Active,1,1610612762,Jazz,190,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,203957
487,8649,JaKarr Sampson,Y,JaKarr,81,Sampson,Guard-Forward,Active,2,1610612743,Nuggets,214,164,29,29,33,61,99,6,8,8,19,0.6,0.5,0.4,2.0,1.7,1.1,73.0,15.9,0.6,1.9,1.2,2.6,0.3,1.0,1.02,5.61,1.7,2.89,1.86,0.34,2.39,0.99,1.06,0.79,0.181,0.304,0.515,0.332,0.014,0.061,0.019,0.01,83,1808.824,203960
488,9101,Eric Moreland,Y,Eric,82,Moreland,Forward-Center,Active,2,1610612758,Kings,238,3,0,0,0,3,3,0,0,0,0,0.1,0.5,0.3,1.0,0.5,0.3,8.0,5.9,0.4,0.5,0.4,1.4,0.0,0.4,0.2,3.6,2.2,1.2,0.6,-1.11022302463e-16,1.4,1.0,0.4,0.4,0.056,0.611,0.333,0.167,0.038,0.075,0.028,0.0,3,72.68,203961
489,9106,Josh Huestis,Y,Josh,79,Huestis,Forward,Active,1,1610612760,Thunder,230,2,3,3,3,1,1,1,0,3,0,0.0,0.4,0.0,1.6,0.8,0.0,5.0,11.0,0.4,0.6,0.4,2.0,0.2,0.6,2.0,4.2,1.2,1.0,0.6,1.0,1.8,0.4,0.4,0.4,0.476,0.286,0.238,0.143,0.017,0.069,0.017,0.009,5,98.92,203962
490,9373,Shayne Whittington,Y,Shayne,83,Whittington,Forward-Center,Active,2,1610612754,Pacers,250,7,0,1,2,1,5,0,0,0,0,0.4,0.1,0.0,1.0,0.3,0.1,7.0,5.8,0.7,1.0,0.3,1.7,0.1,0.7,0.4,2.6,1.0,1.2,0.6,-1.11022302463e-16,1.2,0.8,0.4,0.0,0.153,0.385,0.462,0.231,0.012,0.087,0.062,0.012,2,55.76,203963
491,8265,Dario Saric,N,Dario,82,Saric,Forward,Active,0,1610612755,76ers,223,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,203967
492,8225,Clint Capela,Y,Clint,82,Capela,Center,Active,2,1610612745,Rockets,240,338,0,4,1,54,212,0,1,0,18,0.6,1.2,0.6,3.9,2.7,1.0,77.0,19.1,2.5,2.5,1.9,6.4,0.8,0.8,2.12,10.07,4.74,3.21,1.72,0.76,4.51,2.62,1.13,0.57,0.21,0.471,0.319,0.171,0.03,0.098,0.063,0.019,154,2891.192,203991
493,8128,Jusuf Nurkic,N,Jusuf,84,Nurkic,Center,Active,2,1610612743,Nuggets,280,138,1,25,2,76,67,0,10,0,24,1.3,1.4,0.8,3.4,3.1,1.9,32.0,17.1,2.0,2.8,2.9,5.5,0.8,1.7,1.78,7.66,3.44,2.44,1.09,0.75,3.66,2.03,0.88,0.38,0.233,0.449,0.318,0.143,0.039,0.098,0.058,0.021,75,1052.828,203994
494,7858,Damien Inglis,Y,Damien,80,Inglis,Forward,Active,1,1610612749,Bucks,246,14,5,8,7,2,8,2,1,1,1,0.5,0.2,0.2,1.5,0.4,0.4,20.0,7.8,0.1,0.6,0.4,1.6,0.3,0.6,0.78,3.86,1.29,1.79,1.36,0.29,1.64,0.64,0.71,0.71,0.204,0.333,0.463,0.352,0.01,0.095,0.007,0.02,9,241.608,203996
495,7734,Bruno Caboclo,Y,Bruno,81,Caboclo,Forward,Active,2,1610612761,Raptors,205,0,5,3,2,2,0,1,0,0,0,0.2,0.2,0.3,0.2,0.0,0.0,6.0,7.1,0.2,0.3,0.0,0.3,0.3,0.7,1.0,11.0,7.0,3.0,2.0,0.0,5.0,5.0,0.0,0.0,0.091,0.636,0.273,0.182,0.012,0.012,0.012,0.024,1,84.6,203998
496,7948,Nikola Jokic,N,Nikola,82,Jokic,Forward-Center,Active,1,1610612743,Nuggets,250,298,13,84,71,134,183,4,33,24,63,2.4,0.6,0.7,4.7,2.4,1.9,80.0,21.7,2.3,2.6,2.5,7.0,1.0,1.3,1.92,9.51,4.46,3.13,1.21,0.82,4.42,2.37,1.23,0.46,0.202,0.469,0.329,0.127,0.014,0.107,0.051,0.022,193,3400.68,203999
497,7784,Kristaps Porzingis,N,Kristaps,87,Porzingis,Forward-Center,Active,1,1610612752,Knicks,240,210,25,278,218,155,120,8,122,73,50,1.3,1.9,0.4,5.5,3.3,2.8,72.0,28.4,1.8,2.8,3.1,7.3,0.7,1.7,2.04,13.43,5.88,5.51,2.78,0.71,5.6,2.99,1.9,0.85,0.152,0.437,0.411,0.207,0.033,0.097,0.032,0.013,251,3977.372,204001
498,9012,Edy Tavares,Y,Edy,0,Tavares,0,Inactive,1,0,0,0,14,0,3,0,2,10,0,1,0,0,0.3,0.5,0.2,1.3,0.7,0.3,11.0,6.6,0.6,0.7,0.4,1.9,0.1,0.5,1.37,4.75,1.88,1.5,0.25,0.49,2.25,0.88,0.88,0.13,0.289,0.395,0.316,0.053,0.039,0.092,0.046,0.007,7,138.284,204002
499,11117,Damjan Rudez,N,Damjan,82,Rudez,Forward,Active,2,1610612753,Magic,228,10,12,1,38,1,8,3,0,14,0,0.3,0.0,0.1,0.5,0.2,0.2,33.0,8.4,0.2,1.0,0.2,0.6,0.1,0.4,0.56,3.52,0.85,2.11,1.19,0.34,1.56,0.63,0.59,0.26,0.158,0.242,0.6,0.337,0.002,0.027,0.009,0.005,23,536.196,204014
500,8966,Tyler Johnson,Y,Tyler,76,Johnson,Guard,Active,2,1610612748,Heat,186,89,22,59,49,24,54,12,28,15,9,2.2,0.4,0.6,2.3,1.8,1.4,36.0,24.0,0.8,1.8,1.8,3.0,0.7,1.3,1.8,8.33,2.31,4.22,2.42,0.97,3.69,1.19,1.53,0.81,0.216,0.277,0.507,0.29,0.008,0.048,0.017,0.014,68,1554.188,204020
501,9519,Tim Frazier,Y,Tim,73,Frazier,Guard,Active,2,1610612740,Pelicans,170,69,3,75,45,37,37,1,29,15,14,3.2,0.0,0.4,1.6,1.5,1.0,51.0,14.5,0.5,1.4,1.6,2.2,0.6,1.3,1.44,6.2,1.23,3.53,2.33,0.64,2.7,0.83,1.23,0.68,0.233,0.198,0.569,0.375,0.001,0.056,0.017,0.022,32,1302.236,204025
502,9133,Tarik Black,Y,Tarik,81,Black,Center-Forward,Active,2,1610612747,Lakers,250,78,0,8,0,18,51,0,1,0,5,0.4,0.5,0.2,2.9,1.2,0.5,39.0,12.7,1.1,2.0,1.0,4.0,0.4,0.6,1.27,5.97,2.43,2.27,1.08,0.47,2.68,1.43,0.78,0.32,0.213,0.407,0.38,0.181,0.018,0.113,0.044,0.014,42,943.92,204028
503,9116,Langston Galloway,Y,Langston,74,Galloway,Guard,Active,2,1610612740,Pelicans,200,159,60,159,164,46,89,28,46,49,19,2.5,0.3,0.3,3.0,1.4,1.0,82.0,24.8,0.5,2.2,1.0,3.5,0.9,0.7,2.38,9.16,2.01,4.77,2.7,0.93,3.9,1.24,1.73,0.94,0.259,0.22,0.521,0.294,0.005,0.06,0.01,0.019,137,3963.592,204038
504,10645,Joe Ingles,N,Joe,80,Ingles,Forward,Active,2,1610612762,Jazz,226,37,79,36,131,8,26,39,14,42,3,1.2,0.0,0.1,1.6,0.2,0.2,81.0,15.3,0.2,1.2,0.5,1.9,0.7,0.8,0.86,4.22,1.11,2.25,1.63,0.29,1.82,0.74,0.79,0.57,0.205,0.262,0.533,0.386,0.002,0.053,0.008,0.022,88,2207.948,204060
505,10244,John Holland,Y,John,77,Holland,Guard-Forward,Active,1,1610612738,Celtics,205,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,204066
506,9156,Jarell Eddie,Y,Jarell,79,Eddie,Guard-Forward,Active,1,1610612764,Wizards,218,4,10,10,37,4,0,3,4,12,1,0.2,0.0,0.1,0.8,0.3,0.3,26.0,5.6,0.1,0.2,0.2,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.068,0.006,0.016,18,255.248,204067
507,8941,Xavier Munford,Y,Xavier,75,Munford,Guard,Active,1,1610612763,Grizzlies,180,18,5,20,18,16,9,2,8,7,6,1.6,0.2,0.5,2.0,1.0,0.5,14.0,17.4,0.2,1.8,1.1,2.2,0.9,1.1,0.71,5.07,0.93,3.43,2.5,0.29,2.29,0.71,1.29,1.07,0.141,0.183,0.676,0.493,0.006,0.056,0.006,0.026,14,370.176,204098
508,9009,TJ McConnell,N,TJ,74,McConnell,Guard,Active,1,1610612755,76ers,200,101,16,161,73,113,57,7,77,24,53,4.5,0.1,0.3,2.6,0.5,0.3,81.0,19.8,0.5,1.4,0.9,3.1,1.2,1.7,1.33,6.38,1.59,3.46,1.86,0.64,3.05,1.11,1.3,0.58,0.208,0.25,0.542,0.292,0.003,0.062,0.013,0.029,56,2835.232,204456
509,12471,Tyson Chandler,N,Tyson,85,Chandler,Center,Active,15,1610612756,Suns,240,252,0,31,1,30,168,0,4,0,11,1.0,0.7,0.3,6.1,2.6,1.6,66.0,24.5,2.7,2.2,2.3,8.7,0.5,1.4,1.73,9.29,4.17,3.39,1.74,0.8,4.67,2.48,1.39,0.56,0.186,0.449,0.365,0.188,0.013,0.119,0.052,0.011,122,2989.48,2199
510,13289,Pau Gasol,N,Pau,84,Gasol,Center-Forward,Active,15,1610612759,Spurs,250,271,25,479,44,176,155,8,220,16,68,4.1,2.0,0.8,8.9,4.0,3.2,72.0,31.8,2.2,2.1,3.6,11.0,0.6,2.3,3.63,14.22,7.06,3.53,0.97,1.29,6.26,3.53,1.44,0.31,0.256,0.496,0.248,0.068,0.031,0.135,0.033,0.009,319,4509.92,2200
511,12931,Joe Johnson,N,Joe,79,Johnson,Forward-Guard,Active,15,1610612762,Jazz,240,79,107,225,206,242,47,44,93,76,117,3.9,0.0,0.3,3.0,1.8,1.5,81.0,33.4,0.6,1.8,1.7,3.6,0.8,2.0,1.31,9.44,2.36,5.77,3.98,0.44,4.31,1.73,2.14,1.46,0.14,0.25,0.61,0.421,0.001,0.045,0.009,0.011,160,5247.476,2207
512,13304,Richard Jefferson,N,Richard,79,Jefferson,Forward,Active,15,1610612739,Cavaliers,233,77,87,40,85,22,56,39,14,27,7,0.8,0.2,0.1,1.5,1.2,0.8,74.0,17.9,0.2,1.7,1.1,1.7,0.4,0.6,0.94,5.77,1.19,3.64,2.42,0.33,2.47,0.85,1.29,0.89,0.161,0.207,0.632,0.42,0.005,0.043,0.006,0.013,118,2460.012,2210
513,12914,Zach Randolph,N,Zach,81,Randolph,Forward,Active,15,1610612763,Grizzlies,260,338,4,318,22,225,194,2,137,4,94,2.1,0.2,1.1,5.1,3.2,2.5,68.0,29.7,2.6,2.1,2.8,7.8,0.6,1.5,1.65,9.87,4.22,4.0,1.84,0.66,4.88,2.79,1.43,0.54,0.167,0.428,0.405,0.186,0.003,0.087,0.045,0.011,208,3664.048,2216
514,12609,Tony Parker,N,Tony,74,Parker,Guard,Active,15,1610612759,Spurs,185,241,45,280,20,124,146,16,119,11,58,5.3,0.2,0.5,2.2,2.4,1.8,72.0,27.5,0.2,1.6,2.0,2.4,0.8,1.8,1.92,8.1,1.35,4.83,2.53,0.74,3.6,0.94,1.92,0.89,0.237,0.166,0.597,0.312,0.003,0.041,0.004,0.014,112,3645.928,2225
515,14019,Chris Andersen,N,Chris,82,Andersen,Forward-Center,Active,14,1610612739,Cavaliers,245,48,1,7,13,3,31,0,3,4,0,0.4,0.5,0.2,2.3,1.3,0.9,27.0,14.9,1.3,1.1,1.3,3.6,0.6,0.3,1.42,6.15,3.08,1.65,0.58,0.47,3.12,1.88,0.77,0.23,0.231,0.5,0.269,0.094,0.016,0.079,0.046,0.019,27,612.444,2365
516,13218,Mike Dunleavy,N,Mike,81,Dunleavy,Guard-Forward,Active,14,1610612739,Cavaliers,230,54,22,23,77,12,31,9,6,30,1,1.3,0.3,0.4,2.4,1.2,0.9,31.0,22.7,0.3,2.1,1.1,2.7,0.5,0.8,1.07,7.6,2.13,4.4,2.9,0.36,3.4,1.37,1.67,0.87,0.14,0.281,0.579,0.382,0.007,0.052,0.006,0.01,68,1295.136,2399
517,12844,Drew Gooden,N,Drew,82,Gooden,Forward,Active,14,1610612764,Wizards,250,24,7,27,34,11,12,2,8,5,6,0.4,0.4,0.2,1.9,0.5,0.3,30.0,10.2,0.9,1.3,0.6,2.8,0.3,0.4,0.7,4.27,1.65,1.92,0.92,0.46,2.19,0.92,0.81,0.42,0.163,0.387,0.45,0.216,0.017,0.089,0.044,0.013,18,501.316,2400
518,12490,Nene,N,Nene,83,Hilario,Center-Forward,Active,14,1610612745,Rockets,250,192,2,126,1,63,134,0,50,0,25,1.7,0.5,0.4,3.6,3.2,1.9,57.0,19.2,0.9,2.7,2.9,4.5,0.9,1.3,1.86,7.59,3.5,2.23,0.88,0.77,3.66,1.91,0.98,0.36,0.245,0.461,0.294,0.115,0.011,0.091,0.023,0.024,134,2126.016,2403
519,12426,Amar'e Stoudemire,N,Amar'e,82,Stoudemire,Forward-Center,Active,14,1610612748,Heat,245,146,0,44,0,31,91,0,20,0,14,0.5,0.8,0.6,3.0,1.3,1.0,52.0,14.7,1.3,1.8,1.4,4.3,0.3,0.9,1.7,6.54,3.12,1.72,0.58,0.56,3.0,1.7,0.74,0.2,0.26,0.477,0.263,0.089,0.027,0.104,0.043,0.012,89,1448.332,2405
