player_id,age,display_name,dleague_flag,first_name,height,last_name,position,roster_status,season_exp,team_id,team_name,weight,attempt_RA,attempt_corner_3,attempt_mid,attempt_non_corner_3,attempt_paint,made_RA,made_corner_3,made_mid,made_non_corner_3,made_paint,ast,blk,blk_a,dreb,fta,ftm,gp,min_game,oreb,pf,pfd,reb,stl,tov,d_fga_mid,d_fga_overall,d_fga_paint,d_fga_perim,d_fga_threes,d_fgm_mid,d_fgm_overall,d_fgm_paint,d_fgm_perim,d_fgm_threes,d_freq_mid,d_freq_paint,d_freq_perim,d_freq_threes,blk_pos,dreb_pos,oreb_pos,stl_pos,ast_shot_made,pos
202407,10696,Elijah Millsap,Y,Elijah,0,Millsap,,Inactive,1,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
202412,9925,Manny Harris,Y,Manny,0,Harris,,Inactive,2,0,,0,26,3,15,17,9,15,1,5,6,1,1.2,0.1,0.7,3.0,1.3,1.1,9.0,20.0,0.8,1.1,1.6,3.8,0.4,1.0,0.78,6.44,1.22,4.44,2.11,0.44,3.33,1.0,1.89,1.11,0.12,0.19,0.69,0.328,0.003,0.074,0.019,0.011,14,292.632
202498,10440,Lance Thomas,Y,Lance,80,Thomas,Forward,Active,5,1610612752,Knicks,235,5,0,1,0,3,1,0,0,0,1,0.6,0.0,0.8,1.0,0.8,0.4,5.0,8.4,0.4,0.8,0.4,1.4,0.0,0.4,1.0,3.0,1.25,0.75,0.25,0.25,1.5,0.75,0.5,0.0,0.333,0.417,0.25,0.083,0.0,0.06,0.024,0.0,2,58.776
202620,10726,Arinze Onuaku,Y,Arinze,81,Onuaku,Forward-Center,Active,2,1610612753,Magic,255,5,0,0,0,0,1,0,0,0,0,0.6,0.0,0.2,1.2,0.4,0.2,5.0,6.0,0.4,0.6,0.6,1.6,0.0,0.2,0.5,2.5,1.5,0.5,,0.0,1.0,1.0,0.0,,0.2,0.6,0.2,,0.0,0.099,0.033,0.0,0,38.08
202681,9011,Kyrie Irving,N,Kyrie,75,Irving,Guard,Active,5,1610612739,Cavaliers,193,313,60,446,284,134,178,20,176,103,55,6.1,0.3,0.8,2.9,4.8,4.1,71.0,35.2,0.7,2.3,3.7,3.6,1.5,2.7,1.6,10.69,2.23,6.86,4.83,0.57,4.63,1.54,2.52,1.8,0.15,0.208,0.642,0.452,0.005,0.041,0.01,0.022,165,4833.98
202682,9314,Derrick Williams,N,Derrick,80,Williams,Forward,Active,5,1610612748,Heat,240,192,31,111,68,80,123,11,37,15,20,0.7,0.3,0.4,3.2,3.3,2.4,78.0,23.3,0.9,1.5,2.2,4.1,0.6,1.0,1.07,7.33,2.25,4.01,2.54,0.43,3.3,1.29,1.58,0.96,0.145,0.307,0.548,0.346,0.005,0.068,0.019,0.013,130,3415.172
202683,8953,Enes Kanter,N,Enes,83,Kanter,Center,Active,5,1610612760,Thunder,245,367,0,256,1,229,229,0,99,0,91,0.9,0.5,0.9,4.7,2.6,1.9,80.0,26.7,2.8,2.9,2.5,7.5,0.4,1.8,2.93,10.96,4.84,3.19,1.01,1.35,5.59,2.83,1.41,0.4,0.268,0.441,0.291,0.092,0.01,0.09,0.053,0.007,226,4107.516
202684,9387,Tristan Thompson,N,Tristan,81,Thompson,Center,Active,5,1610612739,Cavaliers,238,368,0,131,1,261,205,0,48,0,110,0.9,0.4,1.2,5.9,4.1,2.9,82.0,31.6,3.3,2.3,3.1,9.2,0.5,1.3,2.87,11.16,3.66,4.63,2.12,1.27,5.26,2.28,1.71,0.79,0.257,0.328,0.415,0.19,0.007,0.094,0.052,0.008,236,5011.096
202685,8967,Jonas Valanciunas,N,Jonas,84,Valanciunas,Center,Active,4,1610612761,Raptors,255,341,0,149,1,185,214,0,50,0,95,0.7,0.9,0.8,6.0,3.2,2.4,81.0,28.2,2.8,3.1,3.0,8.8,0.3,1.7,3.39,11.8,5.71,2.7,0.89,1.36,5.51,3.06,1.09,0.31,0.287,0.484,0.229,0.075,0.016,0.109,0.05,0.005,213,4373.668
202686,9710,Jan Vesely,N,Jan,84,Vesely,Forward,Active,2,1610612743,Nuggets,242,121,0,16,0,36,72,0,3,0,14,0.4,0.6,0.3,2.0,1.0,0.4,54.0,14.4,1.5,2.2,1.1,3.5,1.0,0.7,1.58,6.02,2.29,2.15,1.08,0.56,2.83,1.33,0.94,0.4,0.262,0.38,0.358,0.179,0.022,0.07,0.052,0.034,65,1332.504
202687,8853,Bismack Biyombo,N,Bismack,81,Biyombo,Center-Forward,Active,5,1610612753,Magic,255,103,0,13,0,28,72,0,5,0,11,0.1,1.1,0.3,3.4,1.2,0.6,77.0,13.9,1.4,1.6,1.1,4.8,0.1,0.5,1.31,5.11,2.59,1.21,0.39,0.49,2.12,1.04,0.59,0.11,0.255,0.508,0.237,0.077,0.041,0.124,0.05,0.003,63,2094.488
202688,9123,Brandon Knight,N,Brandon,75,Knight,Guard,Active,5,1610612756,Suns,195,349,38,265,300,140,195,13,105,97,51,4.9,0.2,0.8,2.9,4.5,3.6,72.0,33.3,0.6,2.0,4.5,3.5,1.0,2.6,1.92,10.13,2.21,6.0,3.92,0.84,4.82,1.49,2.49,1.66,0.19,0.218,0.592,0.387,0.004,0.044,0.01,0.015,175,4373.916
202689,9696,Kemba Walker,N,Kemba,73,Walker,Guard,Active,5,1610612766,Hornets,184,274,23,411,304,131,134,7,153,102,53,6.1,0.4,1.0,3.7,4.6,3.9,73.0,35.8,0.5,1.8,4.0,4.2,1.2,2.3,2.58,13.71,2.46,8.67,4.96,0.87,5.74,1.63,3.24,1.99,0.189,0.179,0.632,0.362,0.006,0.052,0.008,0.017,145,5127.04
202690,10133,Jimmer Fredette,Y,Jimmer,0,Fredette,,Inactive,4,0,,0,29,9,75,75,39,21,8,34,32,12,1.3,0.1,0.2,0.9,0.4,0.4,49.0,10.6,0.2,0.7,0.5,1.1,0.3,1.0,0.94,3.7,0.98,1.78,0.98,0.3,1.76,0.7,0.76,0.41,0.253,0.265,0.482,0.265,0.003,0.043,0.008,0.014,36,935.192
202691,9785,Klay Thompson,N,Klay,79,Thompson,Guard,Active,5,1610612744,Warriors,215,187,169,381,366,156,113,76,161,147,62,2.2,0.5,0.6,2.6,2.3,1.8,81.0,35.4,0.5,2.9,2.1,3.1,0.9,1.7,2.71,11.45,2.48,6.26,3.26,1.03,4.73,1.46,2.24,1.16,0.237,0.216,0.547,0.285,0.006,0.036,0.006,0.013,420,5760.404
202692,9258,Alec Burks,N,Alec,78,Burks,Guard,Active,5,1610612762,Jazz,214,337,38,233,105,118,201,15,82,35,47,2.7,0.2,0.9,2.5,4.8,3.6,78.0,28.1,0.8,2.4,4.0,3.3,0.9,1.9,1.45,9.54,2.72,5.37,3.1,0.67,4.5,1.78,2.05,1.19,0.152,0.285,0.563,0.325,0.003,0.046,0.014,0.016,149,4253.764
202693,9944,Markieff Morris,N,Markieff,82,Morris,Forward,Active,5,1610612764,Wizards,245,270,13,327,95,140,175,4,145,30,57,1.8,0.6,0.4,4.3,4.0,3.2,81.0,26.6,1.7,2.9,3.2,6.0,0.8,1.8,2.43,10.02,3.63,3.96,2.09,0.87,4.75,2.48,1.4,0.72,0.243,0.362,0.395,0.208,0.012,0.079,0.032,0.015,229,4349.296
202694,9944,Marcus Morris,Y,Marcus,81,Morris,Forward,Active,5,1610612765,Pistons,235,112,103,207,157,72,73,38,89,61,27,1.1,0.2,0.3,2.9,1.9,1.5,82.0,21.9,1.0,1.9,1.7,3.9,0.9,1.2,1.64,8.05,2.52,3.89,2.46,0.72,3.77,1.61,1.44,0.95,0.203,0.314,0.483,0.306,0.005,0.064,0.023,0.02,177,3604.964
202695,9279,Kawhi Leonard,N,Kawhi,79,Leonard,Forward,Active,5,1610612759,Spurs,230,217,80,174,102,72,149,30,79,39,40,2.0,0.8,0.5,5.1,1.9,1.5,66.0,29.1,1.2,1.9,1.8,6.2,1.7,1.2,2.29,9.26,2.09,4.88,2.45,0.86,3.7,1.2,1.64,0.86,0.247,0.226,0.527,0.265,0.013,0.086,0.02,0.029,200,3668.504
202696,9527,Nikola Vucevic,N,Nikola,84,Vucevic,Center,Active,5,1610612753,Magic,260,298,0,254,0,144,181,0,113,0,59,1.8,0.8,0.6,7.7,2.4,1.8,57.0,31.8,3.2,3.0,2.4,11.0,1.1,2.0,3.57,12.91,5.39,3.95,1.21,1.37,6.42,3.21,1.84,0.56,0.277,0.417,0.306,0.094,0.013,0.121,0.051,0.016,221,3533.376
202697,9647,Iman Shumpert,N,Iman,77,Shumpert,Guard,Active,5,1610612739,Cavaliers,220,102,101,122,127,32,54,39,46,37,7,1.7,0.2,0.2,3.1,1.0,0.7,74.0,26.5,1.1,2.8,1.3,4.2,1.2,1.1,1.26,7.99,2.01,4.72,3.08,0.55,3.76,1.39,1.82,1.12,0.157,0.252,0.591,0.386,0.003,0.061,0.022,0.025,92,3600.592
202698,9864,Chris Singleton,Y,Chris,81,Singleton,Forward,Active,2,1610612764,Wizards,228,21,6,21,13,6,11,0,7,7,0,0.2,0.1,0.2,1.5,1.0,0.7,25.0,10.0,0.7,1.0,0.9,2.2,0.4,0.7,0.47,4.16,1.53,2.16,1.11,0.26,2.42,1.16,1.0,0.42,0.114,0.367,0.519,0.266,0.006,0.074,0.036,0.018,15,441.708
202699,8897,Tobias Harris,N,Tobias,81,Harris,Forward,Active,5,1610612765,Pistons,235,234,72,229,54,127,160,20,95,12,45,1.3,0.4,0.9,5.5,4.0,3.2,61.0,30.3,1.4,2.3,2.6,7.0,0.7,1.3,1.8,11.59,3.25,6.54,3.67,0.88,5.34,2.0,2.46,1.34,0.156,0.28,0.564,0.317,0.007,0.091,0.024,0.011,200,3575.296
202700,9561,Donatas Motiejunas,Y,Donatas,84,Motiejunas,Forward-Center,Active,4,1610612745,Rockets,222,115,28,18,56,79,62,10,5,11,43,0.5,0.3,0.3,2.7,1.5,0.9,62.0,15.4,1.0,2.1,1.7,3.6,0.3,0.8,1.63,6.8,2.25,2.92,1.55,0.77,3.22,1.32,1.13,0.58,0.24,0.331,0.429,0.228,0.011,0.083,0.03,0.01,101,1890.68
202702,9866,Kenneth Faried,N,Kenneth,80,Faried,Forward,Active,5,1610612743,Nuggets,228,483,0,102,3,232,317,0,31,0,99,1.2,0.9,0.8,5.6,3.9,2.5,80.0,27.2,3.0,2.4,3.5,8.6,0.9,1.7,2.22,10.59,4.21,4.16,2.16,1.16,5.19,2.3,1.73,0.71,0.209,0.398,0.393,0.204,0.015,0.098,0.052,0.015,298,4224.052
202703,9417,Nikola Mirotic,N,Nikola,82,Mirotic,Forward,Active,2,1610612741,Bulls,238,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
202704,9718,Reggie Jackson,Y,Reggie,75,Jackson,Guard,Active,5,1610612765,Pistons,208,293,33,202,213,175,164,14,73,69,83,4.1,0.1,0.7,3.4,2.2,2.0,80.0,28.5,0.5,1.8,2.0,3.9,1.1,2.1,1.69,9.53,2.5,5.34,3.36,0.79,4.33,1.6,1.94,1.23,0.178,0.262,0.56,0.353,0.002,0.059,0.009,0.018,118,4564.404
202705,10163,MarShon Brooks,Y,MarShon,77,Brooks,Guard,Active,2,1610612747,Lakers,200,37,3,27,22,36,22,2,5,11,17,0.7,0.1,0.2,1.3,1.3,0.9,35.0,9.0,0.3,0.6,1.2,1.5,0.4,0.7,0.48,3.07,0.89,1.7,0.93,0.26,1.41,0.63,0.52,0.37,0.157,0.289,0.554,0.301,0.006,0.066,0.015,0.021,22,501.28
202706,9545,Jordan Hamilton,Y,Jordan,79,Hamilton,Guard-Forward,Active,5,1610612740,Pelicans,220,75,52,46,146,57,38,25,15,45,24,0.9,0.3,0.2,2.7,0.9,0.7,60.0,17.0,0.5,1.1,0.8,3.2,0.7,0.8,0.99,5.96,2.02,2.95,1.93,0.39,2.82,1.25,1.18,0.77,0.168,0.338,0.494,0.324,0.01,0.077,0.015,0.021,101,1788.112
202708,10268,Norris Cole,N,Norris,74,Cole,Guard,Active,5,1610612740,Pelicans,175,173,99,107,75,46,88,37,44,23,15,3.0,0.1,0.4,1.7,0.8,0.6,82.0,24.6,0.2,1.9,1.0,2.0,0.9,1.5,1.05,5.76,1.37,3.34,2.56,0.55,2.62,0.95,1.12,0.84,0.182,0.237,0.581,0.445,0.001,0.037,0.004,0.02,100,3753.468
202709,9227,Cory Joseph,Y,Cory,75,Joseph,Guard,Active,5,1610612761,Raptors,190,88,24,97,14,42,55,9,43,3,16,1.7,0.2,0.3,1.1,1.4,1.2,68.0,13.8,0.5,1.2,1.2,1.6,0.5,0.6,1.46,5.95,1.32,3.17,1.76,0.63,2.73,0.81,1.29,0.68,0.245,0.222,0.533,0.296,0.008,0.04,0.017,0.019,57,1486.092
202710,9932,Jimmy Butler,N,Jimmy,79,Butler,Forward,Active,5,1610612741,Bulls,231,230,72,186,168,37,131,31,67,37,9,2.6,0.5,0.7,3.6,5.0,3.9,67.0,38.7,1.3,1.6,4.1,4.9,1.9,1.5,2.93,11.81,3.06,5.82,2.91,1.21,4.91,1.7,2.0,0.96,0.248,0.259,0.493,0.247,0.007,0.049,0.017,0.025,190,4987.256
202711,10081,Bojan Bogdanovic,N,Bojan,80,Bogdanovic,Guard,Active,2,1610612751,Nets,225,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
202712,9947,Justin Harper,Y,Justin,0,Harper,,Inactive,1,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
202713,10430,Kyle Singler,N,Kyle,80,Singler,Forward,Active,4,1610612760,Thunder,228,180,138,104,108,72,109,68,36,26,30,0.9,0.5,0.5,2.3,2.2,1.9,82.0,28.5,1.4,2.6,1.9,3.7,0.7,1.0,2.22,11.16,3.44,5.5,3.56,1.13,5.18,2.0,2.05,1.24,0.199,0.308,0.493,0.319,0.008,0.039,0.024,0.013,212,4685.48
202714,9712,Shelvin Mack,Y,Shelvin,75,Mack,Guard,Active,5,1610612762,Jazz,203,146,45,99,139,72,79,16,38,46,30,3.7,0.0,0.4,1.9,1.0,0.9,73.0,20.4,0.3,1.4,0.9,2.2,0.7,1.2,1.41,6.93,1.34,4.18,2.55,0.59,3.11,0.94,1.58,0.93,0.203,0.193,0.604,0.368,0.001,0.046,0.007,0.017,97,2758.964
202718,10256,Chandler Parsons,N,Chandler,82,Parsons,Forward,Active,5,1610612763,Grizzlies,230,381,78,110,271,145,228,33,39,95,69,4.0,0.4,0.9,4.6,3.0,2.2,74.0,37.6,0.9,2.3,2.6,5.5,1.2,1.9,1.8,11.01,2.51,6.7,3.82,0.63,4.73,1.72,2.38,1.38,0.163,0.228,0.609,0.347,0.005,0.06,0.012,0.015,300,5578.164
202719,9287,Jeremy Tyler,Y,Jeremy,82,Tyler,Forward,Active,3,1610612752,Knicks,250,63,0,36,0,17,38,0,16,0,6,0.2,0.5,0.1,1.7,1.2,0.6,41.0,9.7,0.9,1.7,1.0,2.7,0.1,0.6,0.67,4.36,2.11,1.58,0.81,0.3,2.0,1.17,0.53,0.25,0.153,0.484,0.363,0.185,0.026,0.092,0.049,0.008,29,684.66
202720,10055,Jon Leuer,Y,Jon,82,Leuer,Forward,Active,5,1610612765,Pistons,228,67,3,85,46,45,42,0,32,23,24,0.4,0.3,0.4,2.5,1.0,0.8,49.0,13.1,0.8,1.3,0.8,3.2,0.4,0.6,1.65,5.29,1.73,1.91,0.96,0.69,2.53,1.13,0.71,0.4,0.311,0.328,0.361,0.181,0.01,0.098,0.03,0.015,91,1062.116
202721,9456,Darius Morris,Y,Darius,76,Morris,Guard,Active,3,1610612751,Nets,195,25,10,21,28,12,18,4,5,8,4,1.6,0.0,0.2,0.7,1.0,0.6,27.0,11.6,0.3,1.2,1.0,1.0,0.5,1.0,0.47,3.87,0.7,2.7,1.57,0.35,2.13,0.48,1.3,0.74,0.123,0.18,0.697,0.404,0.0,0.03,0.011,0.021,14,531.788
202723,9682,Malcolm Lee,Y,Malcolm,0,Lee,,Inactive,2,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
202725,10146,Josh Harrellson,N,Josh,82,Harrellson,Forward-Center,Active,3,1610612765,Pistons,275,36,1,11,30,4,20,0,4,12,2,0.5,0.5,0.1,1.4,0.2,0.2,32.0,9.9,0.9,1.4,0.3,2.4,0.2,0.3,1.31,4.37,1.73,1.33,0.57,0.54,1.77,0.73,0.5,0.2,0.298,0.397,0.305,0.13,0.023,0.071,0.046,0.009,25,585.324
202726,10213,Andrew Goudelock,Y,Andrew,75,Goudelock,Guard,Active,3,1610612745,Rockets,200,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
202730,10154,Lavoy Allen,N,Lavoy,81,Allen,Forward-Center,Active,5,1610612754,Pacers,260,108,0,114,13,65,60,0,41,2,31,1.1,0.5,0.2,3.0,0.8,0.5,65.0,16.5,1.8,1.9,0.8,4.8,0.4,0.7,1.62,7.48,3.19,2.67,1.19,0.69,3.6,1.86,1.05,0.36,0.217,0.426,0.357,0.159,0.015,0.085,0.053,0.011,94,2141.092
202732,10464,DeAndre Liggins,Y,DeAndre,78,Liggins,Guard,Active,3,1610612739,Cavaliers,209,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0,
202734,10133,E'Twaun Moore,N,E'Twaun,76,Moore,Guard,Active,5,1610612740,Pelicans,191,106,39,98,122,91,61,13,40,44,37,1.4,0.2,0.4,1.4,0.9,0.7,79.0,19.1,0.4,1.3,0.8,1.7,0.8,0.7,1.46,5.76,1.22,3.08,1.61,0.61,2.54,0.73,1.2,0.58,0.255,0.211,0.534,0.279,0.004,0.036,0.01,0.02,115,2845.416
202738,10151,Isaiah Thomas,N,Isaiah,69,Thomas,Guard,Active,5,1610612738,Celtics,185,250,30,257,334,225,156,9,118,118,95,6.3,0.1,0.8,2.3,5.7,4.8,72.0,34.7,0.7,2.6,4.8,2.9,1.3,3.0,2.02,11.07,2.15,6.9,4.23,0.83,4.83,1.46,2.54,1.54,0.182,0.195,0.623,0.382,0.002,0.032,0.009,0.018,156,4718.252
202779,10124,Dwight Buycks,Y,Dwight,0,Buycks,,Inactive,1,0,,0,11,3,15,14,5,7,2,3,3,0,0.7,0.0,0.3,1.4,0.6,0.6,14.0,10.4,0.3,0.8,0.9,1.6,0.6,0.7,0.6,3.0,0.6,1.8,1.2,0.3,1.1,0.3,0.5,0.3,0.2,0.2,0.6,0.4,0.0,0.065,0.014,0.028,10,250.096
202874,10281,Chris Wright,Y,Chris,81,Wright,Forward,Active,2,1610612749,Bucks,226,31,1,1,0,2,20,0,1,0,0,0.6,0.6,0.4,1.3,1.9,0.8,8.0,15.7,1.3,2.1,1.5,2.5,0.9,0.6,1.5,5.5,2.0,2.0,1.13,0.87,2.5,1.13,0.5,0.38,0.272,0.364,0.364,0.205,0.02,0.04,0.04,0.028,15,228.936
202933,10213,Julyan Stone,Y,Julyan,78,Stone,Guard,Active,3,1610612761,Raptors,200,5,2,0,5,4,3,0,0,2,2,0.6,0.0,0.0,0.9,0.1,0.1,21.0,5.7,0.1,0.6,0.2,1.0,0.1,0.2,0.4,3.2,0.87,1.93,1.47,0.34,1.47,0.53,0.6,0.47,0.125,0.271,0.604,0.458,0.0,0.08,0.009,0.013,3,165.764
202952,10242,Malcolm Thomas,Y,Malcolm,0,Thomas,,Inactive,3,0,,0,7,0,3,4,2,6,0,0,1,0,0.3,0.4,0.0,2.0,0.3,0.0,8.0,7.9,0.6,0.6,0.4,2.6,0.0,1.1,1.14,3.57,1.0,1.43,1.29,0.28,1.0,0.43,0.29,0.29,0.32,0.28,0.4,0.36,0.023,0.125,0.039,0.0,3,121.416
202962,9451,Greg Smith,Y,Greg,82,Smith,Center,Active,5,1610612750,Timberwolves,250,23,0,0,0,5,16,0,0,0,2,0.0,0.2,0.5,1.5,0.5,0.2,11.0,9.1,1.0,1.5,0.4,2.5,0.1,0.5,1.1,4.5,1.8,1.6,0.6,0.3,2.0,1.0,0.7,0.2,0.244,0.4,0.356,0.133,0.01,0.078,0.054,0.005,8,175.444
202970,11559,Gustavo Ayon,N,Gustavo,82,Ayon,Forward-Center,Active,2,1610612737,Hawks,250,77,0,12,0,13,39,0,6,0,7,1.1,0.4,0.5,3.2,0.8,0.3,26.0,16.5,1.6,1.8,1.1,4.8,1.0,1.1,1.92,7.88,3.48,2.48,1.12,0.68,3.8,2.12,1.0,0.4,0.243,0.442,0.315,0.142,0.012,0.098,0.05,0.03,41,766.752
203076,8658,Anthony Davis,N,Anthony,83,Davis,Forward-Center,Active,4,1610612740,Pelicans,253,447,8,359,1,190,302,2,144,0,74,1.6,2.8,1.0,7.0,6.6,5.2,67.0,35.2,3.1,3.0,5.4,10.0,1.3,1.6,2.79,14.17,5.73,5.65,3.06,1.22,6.2,3.12,1.86,1.08,0.197,0.404,0.399,0.216,0.041,0.1,0.044,0.019,349,4355.384
203077,8459,Michael Kidd-Gilchrist,N,Michael,79,Kidd-Gilchrist,Forward,Active,4,1610612766,Hornets,232,215,6,88,3,41,127,0,25,1,14,0.8,0.6,0.6,3.5,3.0,1.8,62.0,24.2,1.8,2.3,2.3,5.2,0.7,1.0,2.29,9.66,2.67,4.7,2.87,1.04,4.25,1.34,1.87,1.16,0.236,0.277,0.487,0.297,0.013,0.074,0.038,0.015,115,2882.416
203078,8549,Bradley Beal,N,Bradley,77,Beal,Guard,Active,4,1610612764,Wizards,207,192,115,519,229,94,110,44,193,94,40,3.3,0.2,0.5,3.0,2.6,2.0,73.0,34.7,0.7,2.1,2.3,3.7,1.0,1.8,1.96,10.85,2.21,6.68,4.03,0.83,4.65,1.47,2.35,1.36,0.18,0.204,0.616,0.371,0.004,0.044,0.011,0.014,306,4928.912
203079,9115,Dion Waiters,N,Dion,76,Waiters,Guard,Active,4,1610612748,Heat,220,306,54,378,196,59,156,19,163,73,19,3.0,0.2,0.9,2.3,3.4,2.3,70.0,29.6,0.5,2.2,2.7,2.8,0.9,2.2,1.29,9.34,2.04,6.01,4.54,0.5,3.99,1.3,2.19,1.64,0.137,0.219,0.644,0.486,0.004,0.039,0.008,0.015,200,3983.9
203080,9383,Thomas Robinson,N,Thomas,82,Robinson,Forward,Active,4,1610612747,Lakers,237,178,1,84,0,30,109,0,25,0,7,0.5,0.3,0.4,2.9,1.4,0.8,70.0,12.5,1.5,1.9,1.4,4.4,0.3,0.8,0.88,4.48,1.87,1.73,0.93,0.34,2.09,1.12,0.63,0.34,0.196,0.417,0.387,0.207,0.011,0.115,0.06,0.013,87,1750.352
203081,9628,Damian Lillard,N,Damian,75,Lillard,Guard,Active,4,1610612757,Trail Blazers,195,411,53,210,501,129,205,23,93,195,37,5.6,0.3,1.0,3.1,5.2,4.5,82.0,35.8,0.4,2.4,4.0,3.5,0.8,2.4,2.73,11.2,2.77,5.7,2.78,1.1,4.91,1.71,2.1,0.88,0.244,0.247,0.509,0.248,0.004,0.042,0.006,0.011,220,5971.416
203082,9423,Terrence Ross,N,Terrence,79,Ross,Forward,Active,4,1610612761,Raptors,195,116,144,152,263,75,70,62,52,99,35,1.0,0.3,0.4,2.6,1.2,1.0,81.0,26.7,0.5,2.3,1.1,3.1,0.8,1.1,1.45,8.96,2.41,5.1,3.0,0.62,3.98,1.5,1.86,1.09,0.162,0.269,0.569,0.335,0.006,0.049,0.01,0.015,238,4099.084
203083,8506,Andre Drummond,N,Andre,83,Drummond,Center,Active,4,1610612765,Pistons,279,667,0,6,2,94,448,0,2,0,29,0.4,1.6,0.5,7.8,4.0,1.7,81.0,32.3,5.4,3.4,3.2,13.2,1.2,1.4,2.77,12.89,6.21,3.91,1.4,1.12,6.21,3.44,1.65,0.49,0.214,0.482,0.304,0.108,0.025,0.119,0.083,0.019,275,5245.244
203084,8943,Harrison Barnes,N,Harrison,80,Barnes,Forward,Active,4,1610612742,Mavericks,225,179,76,150,114,160,99,27,49,39,57,1.5,0.3,0.5,3.1,2.3,1.7,78.0,28.3,0.8,2.0,2.0,4.0,0.8,1.1,1.8,8.4,2.31,4.29,2.39,0.8,3.99,1.45,1.74,0.91,0.215,0.275,0.51,0.284,0.004,0.054,0.015,0.014,165,4436.264
203085,8880,Austin Rivers,N,Austin,76,Rivers,Guard,Active,4,1610612746,Clippers,200,220,22,41,77,114,107,9,10,27,39,2.3,0.1,0.7,1.5,2.5,1.6,69.0,19.4,0.4,1.9,1.9,1.9,0.7,1.1,1.4,5.48,1.53,2.55,1.56,0.59,2.42,0.92,0.91,0.55,0.257,0.279,0.464,0.285,0.003,0.04,0.01,0.017,69,2155.876
203086,9036,Meyers Leonard,N,Meyers,85,Leonard,Forward-Center,Active,4,1610612757,Trail Blazers,255,32,3,35,3,18,19,0,13,0,9,0.5,0.1,0.1,2.1,0.5,0.4,40.0,8.9,0.7,1.9,0.7,2.8,0.2,0.4,1.14,4.57,1.89,1.54,0.59,0.56,2.32,1.22,0.54,0.16,0.249,0.414,0.337,0.13,0.007,0.114,0.035,0.009,37,740.028
203087,8943,Jeremy Lamb,Y,Jeremy,77,Lamb,Guard,Active,4,1610612766,Hornets,185,127,68,154,179,81,81,23,63,65,31,1.5,0.3,0.2,2.1,0.8,0.7,78.0,19.7,0.3,1.8,0.9,2.4,0.7,0.8,1.26,6.92,1.34,4.32,2.77,0.55,3.11,0.91,1.65,1.0,0.182,0.193,0.625,0.4,0.008,0.053,0.009,0.018,178,3031.816
203088,9228,Kendall Marshall,Y,Kendall,76,Marshall,Guard,Active,4,1610612755,76ers,200,108,7,98,171,35,57,3,31,68,11,8.8,0.1,0.5,2.6,0.7,0.4,54.0,29.0,0.3,1.4,0.9,2.9,0.9,2.8,1.2,7.98,1.93,4.85,3.06,0.54,3.78,1.41,1.83,1.04,0.151,0.241,0.608,0.383,0.001,0.042,0.005,0.014,83,3025.412
203089,9462,John Henson,N,John,83,Henson,Forward,Active,4,1610612749,Bucks,229,331,0,89,1,218,219,0,27,0,98,1.6,1.7,0.5,4.7,2.5,1.3,70.0,26.5,2.4,2.6,2.2,7.1,0.6,1.6,1.98,10.57,4.84,3.75,1.67,0.71,4.84,2.65,1.48,0.54,0.187,0.458,0.355,0.158,0.032,0.09,0.047,0.011,225,3283.488
