player_id,age,display_name,dleague_flag,first_name,height,last_name,position,roster_status,season_exp,team_id,team_name,weight,attempt_2,attempt_3,attempt_at_rim_2,attempt_cut_run_2,attempt_drive_2,attempt_jumper_2,attempt_jumper_3,attempt_off_dribble_2,attempt_off_dribble_3,attempt_post_2,made_2,made_3,made_at_rim_2,made_cut_run_2,made_drive_2,made_jumper_2,made_jumper_3,made_off_dribble_2,made_off_dribble_3,made_post_2,total_attempt,total_made,catch_shoot_freq,ast,blk,blk_a,dreb,fta,ftm,gp,min_game,oreb,pf,pfd,reb,stl,tov,c_dreb_game,c_oreb_game,avg_speed_def,avg_speed_off,avg_speed_tot,mi_game_def,mi_game_off,mi_game_tot,d_fga_mid,d_fga_overall,d_fga_paint,d_fga_perim,d_fga_threes,d_fgm_mid,d_fgm_overall,d_fgm_paint,d_fgm_perim,d_fgm_threes,pass_total
201956,10375,Omri Casspi,N,Omri,81,Casspi,Forward,Active,7,1610612758,Kings,225,348.0,274.0,98.0,46.0,81.0,69.0,266.0,40.0,8.0,14.0,187.0,112.0,52.0,39.0,60.0,14.0,107.0,15.0,5.0,7.0,622.0,299.0,0.357,1.4,0.2,0.4,5.1,2.3,1.5,69.0,27.3,0.8,2.2,2.0,5.9,0.8,1.4,0.83,0.5,3.81,4.73,4.25,0.89,1.04,1.93,1.52,9.21,3.22,4.47,3.12,0.54,4.44,2.25,1.65,1.01,2396.37
201959,11469,Taj Gibson,N,Taj,81,Gibson,Forward,Active,7,1610612741,Bulls,236,497.0,3.0,211.0,13.0,43.0,169.0,3.0,6.0,0.0,55.0,263.0,0.0,124.0,12.0,28.0,64.0,0.0,2.0,0.0,33.0,500.0,263.0,0.232,1.5,1.1,0.7,4.1,2.0,1.4,73.0,26.5,2.8,2.5,2.2,6.9,0.6,1.1,0.89,2.02,3.81,4.35,4.08,0.85,0.96,1.8,1.84,10.63,3.84,4.95,2.63,0.79,4.73,2.05,1.89,0.92,1955.67
201960,11071,DeMarre Carroll,Y,DeMarre,80,Carroll,Forward,Active,7,1610612761,Raptors,212,152.0,118.0,25.0,22.0,42.0,39.0,105.0,17.0,13.0,7.0,59.0,46.0,12.0,15.0,19.0,5.0,42.0,5.0,4.0,3.0,270.0,105.0,0.407,1.0,0.2,0.7,3.5,1.9,1.2,26.0,30.2,1.2,2.4,1.7,4.7,1.7,1.1,0.54,0.69,4.02,4.06,4.04,0.93,1.11,2.04,1.85,10.81,2.58,6.38,3.81,0.92,4.92,1.69,2.31,1.35,793.78
201961,10581,Wayne Ellington,N,Wayne,76,Ellington,Guard,Active,7,1610612748,Heat,200,293.0,268.0,23.0,29.0,23.0,168.0,258.0,47.0,10.0,3.0,122.0,96.0,10.0,23.0,13.0,50.0,90.0,24.0,6.0,2.0,561.0,218.0,0.412,1.1,0.1,0.3,2.0,0.8,0.7,76.0,21.3,0.3,1.1,0.6,2.3,0.6,0.6,0.29,0.09,4.04,4.6,4.32,0.71,0.83,1.53,1.1,6.26,1.5,3.66,2.59,0.5,2.95,1.14,1.31,0.95,1193.96
201962,11204,Toney Douglas,N,Toney,74,Douglas,Guard,Active,7,1610612740,Pelicans,195,242.0,201.0,40.0,20.0,48.0,89.0,189.0,44.0,12.0,1.0,102.0,80.0,13.0,17.0,28.0,17.0,75.0,27.0,5.0,0.0,443.0,182.0,0.222,2.6,0.1,0.5,1.9,1.6,1.4,61.0,20.7,0.4,2.1,1.6,2.3,1.1,1.0,0.16,0.17,4.19,5.14,4.66,0.74,0.87,1.61,1.35,6.0,1.18,3.47,2.35,0.55,2.83,0.93,1.35,0.93,1895.27
201965,10795,Jeff Ayres,Y,Jeff,81,Ayres,Forward-Center,Active,6,1610612746,Clippers,250,22.0,0.0,10.0,2.0,0.0,8.0,0.0,0.0,0.0,2.0,12.0,0.0,4.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,22.0,12.0,0.304,0.3,0.2,0.2,1.1,0.4,0.4,17.0,6.3,0.2,1.1,0.4,1.3,0.0,0.4,0.41,0.18,3.98,4.26,4.17,0.2,0.24,0.43,0.8,3.0,1.53,0.67,0.4,0.33,1.53,1.13,0.07,0.07,151.98
201967,10802,Dante Cunningham,N,Dante,80,Cunningham,Forward,Active,7,1610612740,Pelicans,230,238.0,174.0,67.0,38.0,27.0,86.0,173.0,9.0,1.0,11.0,131.0,55.0,38.0,35.0,19.0,33.0,54.0,2.0,1.0,4.0,412.0,186.0,0.532,1.0,0.4,0.3,2.2,1.0,0.7,80.0,24.6,0.7,2.2,0.8,3.0,0.5,0.5,0.4,0.33,4.06,4.92,4.47,0.86,0.98,1.85,1.63,8.04,2.31,4.1,2.81,0.66,3.78,1.59,1.53,0.95,1649.6
201971,10071,DeJuan Blair,N,DeJuan,0,Blair,,Inactive,6,0,,0,67.0,1.0,22.0,2.0,2.0,33.0,1.0,4.0,0.0,4.0,28.0,0.0,11.0,2.0,2.0,9.0,0.0,3.0,0.0,1.0,68.0,28.0,0.309,0.4,0.1,0.1,1.3,0.4,0.2,29.0,7.5,0.7,1.8,0.7,2.0,0.3,0.5,0.37,0.38,3.77,4.09,3.89,0.24,0.25,0.49,1.18,3.7,1.43,1.09,0.35,0.35,1.83,0.91,0.57,0.26,250.83
201973,10853,Jonas Jerebko,N,Jonas,82,Jerebko,Forward,Active,6,1610612738,Celtics,231,178.0,108.0,56.0,22.0,33.0,47.0,108.0,11.0,0.0,9.0,75.0,43.0,21.0,19.0,19.0,11.0,43.0,3.0,0.0,2.0,286.0,118.0,0.44,0.8,0.3,0.3,2.7,1.0,0.8,78.0,15.1,1.0,1.8,0.9,3.7,0.3,0.7,0.5,0.55,3.91,4.76,4.32,0.5,0.59,1.09,1.46,5.54,1.72,2.36,1.32,0.41,2.32,1.07,0.84,0.41,1605.12
201975,10681,Jodie Meeks,N,Jodie,76,Meeks,Guard,Active,7,1610612753,Magic,210,11.0,9.0,2.0,0.0,2.0,5.0,9.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,20.0,7.0,0.45,1.0,0.0,0.7,1.3,1.3,1.3,3.0,14.5,0.3,0.7,0.7,1.7,0.0,0.3,0.0,0.33,3.83,4.99,4.41,0.47,0.61,1.08,1.66,6.0,0.67,3.67,1.0,0.67,1.67,0.33,0.67,0.33,20.97
201976,10355,Patrick Beverley,Y,Patrick,73,Beverley,Guard,Active,4,1610612745,Rockets,185,284.0,310.0,46.0,24.0,81.0,69.0,297.0,56.0,13.0,8.0,134.0,124.0,24.0,21.0,42.0,20.0,117.0,25.0,7.0,2.0,594.0,258.0,0.394,3.4,0.4,0.5,2.5,1.2,0.8,71.0,28.7,1.0,3.3,1.4,3.5,1.3,1.3,0.48,0.51,4.04,4.95,4.47,1.01,1.14,2.15,1.91,9.2,2.25,5.04,3.45,0.71,4.03,1.52,1.8,1.18,3094.18
201977,10758,Marcus Thornton,N,Marcus,76,Thornton,Guard-Forward,Active,7,1610612764,Wizards,205,272.0,269.0,40.0,27.0,55.0,93.0,245.0,53.0,24.0,4.0,125.0,91.0,17.0,23.0,30.0,27.0,83.0,24.0,8.0,4.0,541.0,216.0,0.4,1.4,0.1,0.3,1.8,1.3,1.1,61.0,18.2,0.6,1.5,0.9,2.5,0.8,0.8,0.25,0.38,3.85,4.41,4.12,0.6,0.66,1.25,0.99,5.07,1.27,2.81,2.03,0.54,2.34,0.85,0.95,0.59,955.26
201978,10406,Chase Budinger,N,Chase,79,Budinger,Forward,Active,7,1610612756,Suns,209,153.0,86.0,48.0,21.0,27.0,37.0,83.0,18.0,3.0,2.0,80.0,24.0,33.0,16.0,16.0,8.0,22.0,7.0,2.0,0.0,239.0,104.0,0.389,1.0,0.2,0.2,1.6,0.8,0.6,66.0,14.1,0.7,0.9,0.7,2.3,0.5,0.7,0.33,0.36,3.88,4.7,4.28,0.46,0.55,1.01,1.13,4.63,1.05,2.45,1.58,0.37,1.94,0.68,0.89,0.5,817.92
201980,10741,Danny Green,Y,Danny,78,Green,Guard-Forward,Active,7,1610612759,Spurs,215,212.0,347.0,51.0,29.0,21.0,66.0,323.0,43.0,24.0,2.0,95.0,115.0,27.0,24.0,9.0,20.0,103.0,14.0,12.0,1.0,559.0,210.0,0.61,1.8,0.8,0.3,3.2,0.6,0.4,79.0,26.1,0.6,1.8,0.8,3.8,1.0,0.9,0.69,0.27,4.22,4.84,4.55,0.88,1.09,1.98,2.13,9.47,2.78,4.56,2.65,0.82,4.16,1.54,1.8,0.96,2633.86
201988,10325,Patty Mills,Y,Patty,72,Mills,Guard,Active,7,1610612759,Spurs,185,292.0,320.0,35.0,29.0,33.0,113.0,291.0,81.0,29.0,1.0,137.0,123.0,20.0,22.0,19.0,26.0,110.0,50.0,13.0,0.0,612.0,260.0,0.423,2.8,0.1,0.1,1.6,0.7,0.6,81.0,20.5,0.3,1.3,1.5,2.0,0.7,0.9,0.14,0.08,4.14,5.27,4.72,0.7,0.92,1.62,1.63,5.72,1.14,2.95,1.74,0.74,2.62,0.88,1.0,0.53,2962.98
202066,11151,Garrett Temple,Y,Garrett,78,Temple,Guard,Active,6,1610612758,Kings,195,247.0,258.0,65.0,40.0,34.0,86.0,253.0,18.0,5.0,4.0,112.0,89.0,18.0,32.0,28.0,19.0,86.0,13.0,3.0,2.0,505.0,201.0,0.485,1.8,0.2,0.4,2.2,1.6,1.1,80.0,24.4,0.5,2.4,1.7,2.7,0.9,0.8,0.42,0.22,4.02,4.75,4.36,0.86,0.92,1.78,1.4,8.45,1.99,5.06,3.19,0.51,3.81,1.21,2.09,1.37,1800.0
202083,10992,Wesley Matthews,N,Wesley,77,Matthews,Guard-Forward,Active,7,1610612742,Mavericks,220,329.0,525.0,27.0,27.0,74.0,127.0,514.0,38.0,11.0,36.0,142.0,189.0,7.0,18.0,36.0,51.0,182.0,18.0,7.0,12.0,854.0,331.0,0.494,1.9,0.2,0.5,2.7,1.9,1.6,78.0,33.9,0.3,2.3,1.9,3.1,1.0,1.0,0.45,0.12,3.84,4.51,4.18,1.06,1.3,2.36,2.11,9.96,1.73,6.12,3.92,1.0,4.31,1.25,2.06,1.38,2588.04
202087,10765,Alonzo Gee,Y,Alonzo,78,Gee,Forward,Active,7,1610612743,Nuggets,225,195.0,60.0,77.0,39.0,34.0,35.0,60.0,8.0,0.0,2.0,115.0,17.0,41.0,33.0,30.0,7.0,17.0,4.0,0.0,0.0,255.0,132.0,0.26,1.0,0.2,0.3,2.5,0.9,0.6,73.0,22.4,0.8,2.3,0.7,3.4,0.9,0.8,0.48,0.45,4.23,4.77,4.49,0.82,0.86,1.68,1.42,6.92,1.7,3.8,2.52,0.59,3.08,1.14,1.35,0.86,1206.0
202322,9569,John Wall,N,John,76,Wall,Guard,Active,6,1610612764,Wizards,210,1021.0,326.0,151.0,93.0,161.0,407.0,311.0,203.0,15.0,6.0,457.0,114.0,37.0,75.0,126.0,71.0,104.0,144.0,10.0,4.0,1347.0,571.0,0.156,10.2,0.8,0.9,4.4,4.5,3.5,77.0,36.2,0.5,2.1,3.8,4.9,1.9,4.1,0.43,0.22,3.53,4.42,3.95,1.1,1.28,2.39,2.1,10.47,2.43,5.94,3.75,0.74,4.47,1.55,2.18,1.38,5431.58
202323,10248,Evan Turner,N,Evan,79,Turner,Guard-Forward,Active,6,1610612757,Trail Blazers,220,670.0,83.0,87.0,26.0,92.0,268.0,81.0,117.0,2.0,80.0,323.0,20.0,39.0,21.0,71.0,84.0,19.0,66.0,1.0,42.0,753.0,343.0,0.137,4.4,0.3,0.5,4.3,2.2,1.8,81.0,28.0,0.6,1.7,2.0,4.9,1.0,2.1,0.59,0.32,3.65,4.41,4.02,0.88,1.0,1.88,1.84,9.91,2.81,5.26,3.45,0.59,4.2,1.86,1.75,1.05,3289.6
202324,9257,Derrick Favors,N,Derrick,82,Favors,Forward-Center,Active,6,1610612762,Jazz,265,807.0,4.0,235.0,34.0,46.0,369.0,3.0,46.0,1.0,77.0,418.0,0.0,162.0,30.0,32.0,124.0,0.0,26.0,0.0,44.0,811.0,418.0,0.319,1.5,1.5,1.0,5.4,4.1,2.9,62.0,32.0,2.7,2.4,3.2,8.1,1.2,1.7,1.59,1.97,3.77,4.22,4.01,0.95,1.19,2.14,2.88,13.48,5.63,4.97,2.48,1.12,6.18,3.0,2.06,0.95,3086.36
202325,10722,Wesley Johnson,N,Wesley,79,Johnson,Forward,Active,6,1610612746,Clippers,215,206.0,301.0,44.0,28.0,6.0,100.0,291.0,25.0,10.0,3.0,105.0,97.0,27.0,26.0,4.0,36.0,92.0,12.0,5.0,0.0,507.0,202.0,0.676,0.6,0.7,0.1,2.6,0.6,0.4,80.0,20.8,0.5,2.2,0.5,3.1,1.1,0.7,0.65,0.22,3.95,4.38,4.17,0.69,0.76,1.45,1.62,7.81,2.5,3.69,2.41,0.62,3.53,1.58,1.33,0.86,1420.0
202326,9593,DeMarcus Cousins,N,DeMarcus,83,Cousins,Center,Active,6,1610612758,Kings,270,1122.0,210.0,337.0,44.0,199.0,417.0,205.0,40.0,5.0,85.0,531.0,70.0,180.0,39.0,127.0,118.0,69.0,22.0,1.0,45.0,1332.0,601.0,0.233,3.3,1.4,1.8,9.1,10.2,7.3,65.0,34.6,2.4,3.6,8.9,11.5,1.6,3.8,2.47,1.83,3.39,3.83,3.6,1.01,1.07,2.08,3.97,16.84,6.92,5.95,2.89,1.49,7.57,3.73,2.35,1.13,2613.12
202328,9663,Greg Monroe,N,Greg,83,Monroe,Center,Active,6,1610612749,Bucks,265,940.0,1.0,388.0,41.0,88.0,200.0,1.0,10.0,0.0,213.0,491.0,0.0,214.0,38.0,60.0,67.0,0.0,7.0,0.0,105.0,941.0,491.0,0.081,2.3,0.8,1.2,6.1,3.9,2.9,79.0,29.3,2.8,2.1,3.2,8.8,0.9,1.6,1.69,2.08,3.81,3.96,3.89,0.95,0.95,1.9,2.46,10.87,5.41,3.0,1.11,0.99,5.46,3.29,1.18,0.44,2366.84
202329,9554,Al-Farouq Aminu,N,Al-Farouq,81,Aminu,Forward,Active,6,1610612757,Trail Blazers,220,370.0,348.0,88.0,41.0,75.0,92.0,340.0,59.0,8.0,15.0,173.0,126.0,46.0,37.0,35.0,31.0,120.0,21.0,6.0,3.0,718.0,299.0,0.483,1.7,0.6,0.4,4.9,1.9,1.4,82.0,28.5,1.2,2.1,1.7,6.1,0.9,1.5,1.12,0.68,3.92,4.73,4.33,0.92,1.14,2.06,1.75,9.06,2.82,4.49,2.85,0.79,4.21,1.71,1.71,0.96,2061.48
202330,9736,Gordon Hayward,N,Gordon,80,Hayward,Forward,Active,6,1610612762,Jazz,226,792.0,410.0,114.0,51.0,123.0,336.0,393.0,132.0,17.0,36.0,378.0,143.0,50.0,47.0,81.0,110.0,134.0,77.0,9.0,13.0,1202.0,521.0,0.28,3.7,0.3,0.7,4.2,6.0,4.9,80.0,36.2,0.8,2.3,4.7,5.0,1.2,2.5,0.55,0.34,3.75,4.61,4.2,1.08,1.46,2.54,1.44,7.85,2.0,4.41,2.7,0.61,3.63,1.26,1.76,1.03,3578.4
202331,9696,Paul George,N,Paul,81,George,Forward,Active,6,1610612754,Pacers,220,883.0,562.0,108.0,58.0,111.0,408.0,515.0,159.0,47.0,39.0,395.0,208.0,51.0,47.0,66.0,136.0,188.0,79.0,20.0,16.0,1445.0,603.0,0.311,4.1,0.4,1.0,6.0,6.5,5.6,81.0,34.8,1.0,2.8,5.4,7.0,1.9,3.3,1.04,0.55,3.86,4.59,4.23,1.13,1.32,2.45,1.62,11.36,3.11,6.63,4.51,0.58,4.63,1.89,2.16,1.36,3197.07
202332,10244,Cole Aldrich,Y,Cole,83,Aldrich,Center,Active,6,1610612750,Timberwolves,250,225.0,0.0,92.0,28.0,6.0,13.0,0.0,4.0,0.0,82.0,134.0,0.0,57.0,26.0,2.0,3.0,0.0,4.0,0.0,42.0,225.0,134.0,0.0,0.8,1.1,0.3,3.4,1.4,1.0,60.0,13.3,1.4,2.3,1.2,4.8,0.8,1.1,1.21,0.98,3.83,4.39,4.11,0.42,0.49,0.92,1.55,7.34,3.67,2.12,0.91,0.7,3.55,2.14,0.71,0.24,1272.04
202334,10027,Ed Davis,Y,Ed,82,Davis,Forward,Active,6,1610612757,Trail Blazers,245,337.0,0.0,200.0,25.0,27.0,38.0,0.0,7.0,0.0,40.0,206.0,0.0,126.0,22.0,18.0,15.0,0.0,5.0,0.0,20.0,337.0,206.0,0.015,1.1,0.9,0.3,4.6,2.5,1.4,81.0,20.8,2.8,2.5,1.9,7.4,0.7,0.8,1.08,1.98,3.88,4.39,4.15,0.65,0.78,1.43,1.76,8.81,4.42,2.63,1.19,0.63,3.78,2.2,0.95,0.35,2144.88
202335,10110,Patrick Patterson,Y,Patrick,81,Patterson,Forward,Active,6,1610612761,Raptors,235,200.0,292.0,39.0,3.0,57.0,53.0,281.0,23.0,11.0,25.0,98.0,106.0,21.0,1.0,33.0,23.0,101.0,12.0,5.0,8.0,492.0,204.0,0.6,1.2,0.4,0.1,3.4,0.4,0.4,79.0,25.6,1.0,1.6,0.7,4.3,0.7,0.8,0.76,0.53,3.72,4.12,3.93,0.76,0.91,1.67,1.47,8.69,2.58,4.64,3.08,0.55,3.65,1.41,1.69,1.09,2676.96
202337,10012,Luke Babbitt,Y,Luke,81,Babbitt,Forward,Active,6,1610612748,Heat,225,180.0,109.0,43.0,3.0,35.0,60.0,108.0,31.0,1.0,8.0,78.0,44.0,11.0,2.0,29.0,13.0,44.0,20.0,0.0,3.0,289.0,122.0,0.384,1.1,0.1,0.5,2.6,1.1,0.8,47.0,18.0,0.5,1.9,1.0,3.1,0.2,0.5,0.45,0.26,3.92,4.96,4.42,0.6,0.73,1.33,1.9,8.31,2.36,4.05,2.48,0.71,4.0,1.62,1.67,0.93,873.9
202338,9842,Kevin Seraphin,N,Kevin,82,Seraphin,Forward-Center,Active,6,1610612754,Pacers,278,203.0,2.0,31.0,1.0,5.0,88.0,2.0,4.0,0.0,74.0,84.0,0.0,15.0,1.0,4.0,34.0,0.0,1.0,0.0,29.0,205.0,84.0,0.27,1.0,0.8,0.3,2.0,0.5,0.4,48.0,11.0,0.6,1.4,0.4,2.6,0.2,0.9,0.46,0.52,3.87,4.57,4.22,0.35,0.42,0.78,1.2,5.13,2.3,1.63,0.85,0.39,2.28,1.17,0.72,0.33,785.76
202339,9840,Eric Bledsoe,Y,Eric,73,Bledsoe,Guard,Active,6,1610612756,Suns,205,363.0,129.0,48.0,22.0,74.0,140.0,123.0,76.0,6.0,3.0,175.0,48.0,19.0,17.0,48.0,49.0,44.0,41.0,4.0,1.0,492.0,223.0,0.147,6.1,0.6,0.8,3.5,5.5,4.5,31.0,34.2,0.6,2.4,4.8,4.0,2.0,3.5,0.51,0.06,3.84,4.67,4.26,1.11,1.3,2.42,2.86,13.19,3.1,7.23,5.03,1.06,5.48,1.9,2.52,1.58,1890.38
202340,9488,Avery Bradley,Y,Avery,74,Bradley,Guard,Active,6,1610612738,Celtics,180,612.0,406.0,72.0,86.0,71.0,257.0,384.0,119.0,22.0,7.0,309.0,147.0,43.0,76.0,42.0,78.0,132.0,64.0,15.0,6.0,1018.0,456.0,0.435,2.1,0.3,0.6,2.3,1.6,1.3,76.0,33.4,0.6,2.2,1.3,2.9,1.5,1.4,0.27,0.2,4.03,4.46,4.24,1.19,1.18,2.37,1.54,8.58,1.73,5.31,3.36,0.62,3.57,1.04,1.91,1.14,1721.25
202341,10099,James Anderson,Y,James,78,Anderson,Guard-Forward,Active,5,1610612758,Kings,213,92.0,86.0,20.0,11.0,28.0,20.0,81.0,12.0,5.0,1.0,44.0,23.0,10.0,8.0,17.0,6.0,22.0,3.0,1.0,0.0,178.0,67.0,0.423,0.8,0.3,0.2,1.4,0.6,0.4,51.0,14.1,0.3,1.1,0.6,1.7,0.4,0.8,0.33,0.14,4.06,4.71,4.37,0.49,0.55,1.05,1.22,6.4,1.6,3.58,2.02,0.42,2.84,1.0,1.42,0.81,528.96
202343,10012,Elliot Williams,Y,Elliot,0,Williams,,Inactive,5,0,,0,6.0,4.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,2.0,0.4,0.8,0.0,0.0,0.6,0.8,0.6,5.0,9.0,0.2,0.4,1.0,0.8,0.0,0.2,0.2,0.0,4.1,4.61,4.51,0.33,0.34,0.67,0.2,2.4,0.2,2.0,1.8,5.55111512313e-17,0.8,0.2,0.6,0.6,84.0
202344,10585,Trevor Booker,N,Trevor,80,Booker,Forward,Active,6,1610612751,Nets,228,347.0,41.0,167.0,46.0,28.0,62.0,41.0,9.0,0.0,35.0,178.0,12.0,98.0,36.0,18.0,9.0,12.0,3.0,0.0,14.0,388.0,190.0,0.178,1.1,0.5,0.2,3.6,1.3,0.9,79.0,20.7,2.1,2.1,1.1,5.7,0.7,1.0,0.81,1.55,3.96,4.57,4.28,0.65,0.83,1.48,1.47,7.17,2.28,3.42,2.13,0.46,2.96,1.41,1.09,0.7,2811.61
202347,10479,Quincy Pondexter,N,Quincy,79,Pondexter,Guard-Forward,Active,5,1610612740,Pelicans,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202349,10898,Greivis Vasquez,N,Greivis,0,Vasquez,,Inactive,6,0,,0,65.0,73.0,12.0,4.0,13.0,22.0,72.0,12.0,1.0,2.0,27.0,18.0,3.0,2.0,8.0,3.0,17.0,10.0,1.0,1.0,138.0,45.0,0.399,4.0,0.0,0.3,1.8,1.1,1.0,23.0,20.0,0.2,1.8,1.2,2.0,0.4,1.7,0.39,0.17,3.94,4.75,4.33,0.66,0.78,1.44,1.09,5.74,1.61,3.04,2.22,0.65,2.74,1.09,1.0,0.61,885.04
202353,9877,Tibor Pleiss,Y,Tibor,87,Pleiss,Center,Active,1,1610612762,Jazz,256,23.0,2.0,11.0,0.0,2.0,5.0,2.0,0.0,0.0,5.0,11.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,25.0,11.0,0.24,0.2,0.2,0.3,0.8,0.2,0.2,12.0,6.8,0.5,1.6,0.1,1.3,0.1,0.7,0.08,0.25,3.9,4.34,4.12,0.21,0.26,0.46,0.83,5.33,2.5,2.0,1.0,0.0,2.67,1.67,1.0,0.5,109.0
202355,10019,Hassan Whiteside,Y,Hassan,84,Whiteside,Center,Active,4,1610612748,Heat,265,682.0,0.0,314.0,12.0,16.0,188.0,0.0,6.0,0.0,146.0,413.0,0.0,241.0,12.0,14.0,78.0,0.0,4.0,0.0,64.0,682.0,413.0,0.113,0.4,3.7,0.6,8.6,4.5,2.9,73.0,29.1,3.3,2.8,3.8,11.8,0.6,1.9,2.62,2.7,3.68,4.02,3.85,0.87,1.0,1.87,3.74,14.21,7.36,3.11,0.85,1.77,6.47,3.66,1.04,0.23,1937.42
202357,10419,Nemanja Bjelica,N,Nemanja,82,Bjelica,Forward,Active,1,1610612750,Timberwolves,225,110.0,125.0,41.0,11.0,21.0,24.0,124.0,8.0,1.0,5.0,62.0,48.0,27.0,10.0,12.0,5.0,48.0,5.0,0.0,3.0,235.0,110.0,0.451,1.4,0.4,0.2,2.7,0.9,0.7,60.0,17.9,0.8,2.6,1.0,3.5,0.4,0.8,0.8,0.61,3.78,4.67,4.23,0.57,0.69,1.26,1.45,8.22,3.4,3.37,2.28,0.5,3.82,2.12,1.2,0.73,1886.4
202362,9570,Lance Stephenson,N,Lance,0,Stephenson,,Inactive,6,0,,0,396.0,78.0,71.0,35.0,98.0,106.0,75.0,62.0,3.0,24.0,198.0,30.0,33.0,29.0,70.0,28.0,29.0,27.0,1.0,11.0,474.0,228.0,0.12,1.9,0.1,0.4,2.7,1.6,1.3,69.0,19.9,0.6,2.0,1.4,3.2,0.6,1.4,0.53,0.42,3.74,4.15,3.94,0.62,0.69,1.31,0.86,5.31,0.99,3.46,2.48,0.44,2.31,0.69,1.18,0.79,1275.12
202379,10617,Jeremy Evans,Y,Jeremy,81,Evans,Forward,Active,6,1610612742,Mavericks,200,32.0,16.0,19.0,3.0,3.0,6.0,16.0,0.0,0.0,1.0,22.0,4.0,14.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,48.0,26.0,0.396,0.1,0.3,0.1,1.4,0.7,0.5,30.0,8.4,0.4,0.6,0.7,1.8,0.2,0.2,0.37,0.23,3.98,4.81,4.4,0.27,0.34,0.62,0.65,4.65,1.39,2.61,2.13,0.3,2.0,0.83,0.87,0.65,184.0
202388,10534,Donald Sloan,Y,Donald,75,Sloan,Guard,Active,5,1610612751,Nets,205,251.0,98.0,27.0,42.0,82.0,71.0,96.0,28.0,2.0,1.0,116.0,37.0,5.0,32.0,48.0,18.0,37.0,13.0,0.0,0.0,349.0,153.0,0.241,4.4,0.1,0.4,2.6,1.7,1.3,61.0,21.6,0.3,1.2,1.6,2.8,0.5,1.3,0.3,0.08,3.97,4.83,4.39,0.72,0.87,1.58,1.7,7.61,2.05,3.86,2.66,0.72,3.75,1.59,1.44,1.03,2683.39
202389,11082,Timofey Mozgov,N,Timofey,85,Mozgov,Center,Active,6,1610612747,Lakers,275,352.0,7.0,166.0,47.0,6.0,85.0,7.0,1.0,0.0,47.0,202.0,1.0,111.0,37.0,1.0,31.0,1.0,0.0,0.0,22.0,359.0,203.0,0.182,0.4,0.8,0.4,3.0,1.3,0.9,76.0,17.4,1.4,2.1,1.5,4.4,0.3,0.9,0.82,1.05,3.99,4.77,4.38,0.57,0.7,1.27,2.54,9.05,3.75,2.76,1.0,1.09,4.01,2.03,0.89,0.27,1351.28
202390,11733,Gary Neal,N,Gary,0,Neal,,Inactive,5,0,,0,225.0,99.0,5.0,3.0,28.0,126.0,95.0,63.0,4.0,0.0,110.0,41.0,2.0,2.0,23.0,39.0,37.0,44.0,4.0,0.0,324.0,151.0,0.278,1.2,0.0,0.3,1.8,1.4,1.2,40.0,20.2,0.3,1.4,1.1,2.1,0.5,0.7,0.18,0.11,3.81,4.56,4.17,0.67,0.73,1.4,1.25,5.98,1.25,3.48,2.48,0.55,2.95,0.95,1.45,0.98,774.0
202391,10313,Jeremy Lin,Y,Jeremy,75,Lin,Guard,Active,6,1610612751,Nets,200,502.0,226.0,83.0,39.0,119.0,197.0,221.0,48.0,5.0,16.0,224.0,76.0,26.0,33.0,81.0,50.0,73.0,27.0,3.0,7.0,728.0,300.0,0.237,3.0,0.5,0.8,2.7,3.7,3.1,78.0,26.3,0.5,2.1,4.0,3.2,0.7,1.9,0.48,0.22,3.84,4.66,4.25,0.83,1.03,1.87,2.04,9.13,1.81,5.28,3.21,0.85,3.81,1.0,1.96,1.15,2478.06
202397,10362,Ish Smith,Y,Ish,72,Smith,Guard,Active,6,1610612765,Pistons,175,797.0,170.0,115.0,49.0,210.0,304.0,159.0,112.0,11.0,7.0,341.0,56.0,20.0,38.0,151.0,66.0,50.0,65.0,6.0,1.0,967.0,397.0,0.081,6.5,0.3,0.7,3.4,2.3,1.6,77.0,29.1,0.6,1.7,2.2,4.0,1.1,2.3,0.35,0.23,4.0,5.19,4.6,0.98,1.25,2.23,2.42,11.15,2.95,5.78,3.38,1.01,5.41,2.14,2.26,1.32,4810.96
