,cluster_dist,def_comp,inertia,k_val,off_comp,s_score
407,"[0.29, 0.19, 0.17, 0.13, 0.1, 0.06, 0.05]",6,1.68684822388,7,5,0.261734304897
408,"[0.19, 0.19, 0.18, 0.14, 0.11, 0.08, 0.07, 0.04]",6,1.54231063928,8,5,0.246301577362
409,"[0.22, 0.18, 0.17, 0.12, 0.09, 0.08, 0.06, 0.04, 0.04]",6,1.45003288789,9,5,0.246203796597
410,"[0.18, 0.17, 0.17, 0.11, 0.09, 0.08, 0.06, 0.06, 0.04, 0.04]",6,1.32945621453,10,5,0.253541369221
411,"[0.2, 0.17, 0.14, 0.09, 0.09, 0.07, 0.06, 0.06, 0.05, 0.04, 0.04]",6,1.26931992573,11,5,0.236032232948
412,"[0.17, 0.11, 0.1, 0.1, 0.09, 0.08, 0.08, 0.06, 0.06, 0.06, 0.05, 0.04]",6,1.21641355375,12,5,0.229137738979
413,"[0.14, 0.14, 0.11, 0.08, 0.08, 0.07, 0.06, 0.06, 0.06, 0.06, 0.06, 0.04, 0.04]",6,1.16458884056,13,5,0.216666132344
414,"[0.13, 0.11, 0.09, 0.08, 0.08, 0.07, 0.07, 0.07, 0.07, 0.07, 0.05, 0.04, 0.04, 0.04]",6,1.12357107812,14,5,0.210925596525
415,"[0.13, 0.11, 0.11, 0.1, 0.07, 0.06, 0.06, 0.06, 0.06, 0.06, 0.05, 0.04, 0.04, 0.04, 0.03]",6,1.08212997964,15,5,0.221389501682
416,"[0.67, 0.33]",7,4.47751837374,2,5,0.398834740752
417,"[0.34, 0.27, 0.2, 0.18]",7,3.17310094069,4,5,0.239183646617
418,"[0.3, 0.22, 0.22, 0.19, 0.06]",7,2.84691238538,5,5,0.232721967219
419,"[0.29, 0.21, 0.18, 0.16, 0.1, 0.06]",7,2.57023890775,6,5,0.217540826575
420,"[0.29, 0.2, 0.17, 0.1, 0.1, 0.1, 0.04]",7,2.36721579096,7,5,0.221739076508
421,"[0.22, 0.19, 0.17, 0.15, 0.13, 0.06, 0.05, 0.04]",7,2.22400067459,8,5,0.204322557751
422,"[0.2, 0.19, 0.18, 0.12, 0.09, 0.08, 0.06, 0.05, 0.04]",7,2.08885359199,9,5,0.200146701724
423,"[0.19, 0.18, 0.16, 0.12, 0.1, 0.08, 0.07, 0.06, 0.04, 0.01]",7,1.98300826753,10,5,0.214590423806
424,"[0.17, 0.16, 0.16, 0.09, 0.09, 0.08, 0.06, 0.06, 0.05, 0.04, 0.04]",7,1.87788039648,11,5,0.195888224267
425,"[0.19, 0.16, 0.15, 0.09, 0.07, 0.07, 0.07, 0.06, 0.05, 0.04, 0.03, 0.02]",7,1.80020797921,12,5,0.198033027623
426,"[0.17, 0.14, 0.13, 0.1, 0.09, 0.08, 0.07, 0.07, 0.06, 0.04, 0.03, 0.03, 0.01]",7,1.70391469476,13,5,0.196488015693
427,"[0.15, 0.14, 0.12, 0.12, 0.11, 0.06, 0.06, 0.06, 0.05, 0.04, 0.03, 0.03, 0.03, 0.01]",7,1.62813519679,14,5,0.194700470938
428,"[0.16, 0.12, 0.1, 0.09, 0.08, 0.07, 0.07, 0.07, 0.06, 0.06, 0.04, 0.03, 0.03, 0.03, 0.01]",7,1.55307570489,15,5,0.207465793724
429,"[0.67, 0.33]",8,4.22608571946,2,5,0.402008939236
430,"[0.33, 0.3, 0.23, 0.14]",8,2.94601035978,4,5,0.237515175129
431,"[0.29, 0.25, 0.2, 0.18, 0.07]",8,2.64899016942,5,5,0.231987399452
432,"[0.3, 0.2, 0.17, 0.16, 0.1, 0.07]",8,2.38165482465,6,5,0.221661280071
433,"[0.29, 0.19, 0.16, 0.14, 0.1, 0.08, 0.04]",8,2.18705384175,7,5,0.220888984322
434,"[0.2, 0.18, 0.17, 0.14, 0.11, 0.09, 0.07, 0.05]",8,2.06200625743,8,5,0.204980077661
435,"[0.22, 0.18, 0.12, 0.11, 0.1, 0.09, 0.09, 0.07, 0.03]",8,1.94216960629,9,5,0.203321843881
436,"[0.2, 0.17, 0.14, 0.1, 0.09, 0.09, 0.07, 0.06, 0.04, 0.04]",8,1.833363947,10,5,0.2066711515
437,"[0.17, 0.16, 0.14, 0.09, 0.08, 0.08, 0.07, 0.07, 0.06, 0.04, 0.04]",8,1.78012492636,11,5,0.188927287039
438,"[0.24, 0.16, 0.12, 0.09, 0.08, 0.06, 0.06, 0.06, 0.06, 0.04, 0.03, 0.01]",8,1.68023233026,12,5,0.210069757678
439,"[0.17, 0.11, 0.1, 0.1, 0.09, 0.09, 0.08, 0.07, 0.07, 0.05, 0.05, 0.03, 0.01]",8,1.63778191901,13,5,0.173429186664
440,"[0.14, 0.12, 0.12, 0.11, 0.08, 0.07, 0.06, 0.06, 0.05, 0.05, 0.05, 0.04, 0.03, 0.03]",8,1.60241754877,14,5,0.172648285324
441,"[0.12, 0.11, 0.09, 0.09, 0.08, 0.07, 0.07, 0.07, 0.07, 0.06, 0.06, 0.04, 0.04, 0.03, 0.01]",8,1.53254125969,15,5,0.171209526923
442,"[0.68, 0.32]",9,4.09215926996,2,5,0.406902052037
443,"[0.32, 0.25, 0.23, 0.2]",9,2.80633546475,4,5,0.251142848421
444,"[0.31, 0.21, 0.2, 0.17, 0.1]",9,2.52800922458,5,5,0.228260579913
445,"[0.3, 0.19, 0.18, 0.17, 0.1, 0.05]",9,2.27011237094,6,5,0.230068161161
446,"[0.3, 0.19, 0.16, 0.15, 0.1, 0.06, 0.05]",9,2.07756491861,7,5,0.227424702105
447,"[0.19, 0.19, 0.19, 0.15, 0.13, 0.06, 0.06, 0.04]",9,1.93014871848,8,5,0.211852959991
448,"[0.17, 0.17, 0.15, 0.15, 0.12, 0.09, 0.07, 0.04, 0.04]",9,1.82699904153,9,5,0.211151481211
449,"[0.21, 0.17, 0.13, 0.11, 0.11, 0.08, 0.05, 0.05, 0.05, 0.04]",9,1.73432875679,10,5,0.210419019567
450,"[0.17, 0.17, 0.15, 0.11, 0.1, 0.09, 0.07, 0.06, 0.04, 0.03, 0.02]",9,1.66045428932,11,5,0.204509420206
451,"[0.17, 0.15, 0.11, 0.1, 0.09, 0.08, 0.07, 0.06, 0.05, 0.05, 0.04, 0.04]",9,1.59373013519,12,5,0.190340409594
452,"[0.15, 0.14, 0.11, 0.1, 0.1, 0.09, 0.07, 0.06, 0.06, 0.05, 0.04, 0.03, 0.02]",9,1.54471717278,13,5,0.194440852443
453,"[0.17, 0.15, 0.12, 0.1, 0.09, 0.07, 0.06, 0.06, 0.06, 0.04, 0.03, 0.03, 0.02, 0.01]",9,1.50543818444,14,5,0.200320436583
454,"[0.12, 0.11, 0.1, 0.09, 0.09, 0.08, 0.08, 0.07, 0.06, 0.05, 0.04, 0.04, 0.04, 0.03, 0.01]",9,1.43922139718,15,5,0.174664857524
455,"[0.68, 0.32]",10,4.17469596587,2,5,0.403424271922
456,"[0.32, 0.26, 0.22, 0.2]",10,2.89354677945,4,5,0.240418137755
457,"[0.33, 0.25, 0.19, 0.18, 0.05]",10,2.60986399743,5,5,0.244985013826
458,"[0.3, 0.19, 0.16, 0.15, 0.1, 0.1]",10,2.38350025178,6,5,0.209253410621
459,"[0.29, 0.17, 0.17, 0.16, 0.1, 0.08, 0.04]",10,2.17062771951,7,5,0.211796018548
460,"[0.19, 0.17, 0.17, 0.14, 0.11, 0.1, 0.08, 0.04]",10,2.02304973196,8,5,0.19775582319
461,"[0.23, 0.18, 0.13, 0.11, 0.1, 0.08, 0.07, 0.06, 0.04]",10,1.90880869108,9,5,0.206564025934
462,"[0.17, 0.17, 0.15, 0.11, 0.1, 0.09, 0.07, 0.06, 0.04, 0.04]",10,1.80044200273,10,5,0.202296926101
463,"[0.18, 0.17, 0.16, 0.1, 0.07, 0.07, 0.06, 0.06, 0.05, 0.04, 0.04]",10,1.7211963695,11,5,0.209929607587
464,"[0.21, 0.17, 0.11, 0.09, 0.09, 0.08, 0.06, 0.06, 0.04, 0.04, 0.03, 0.01]",10,1.67980641327,12,5,0.196234379675
465,"[0.18, 0.14, 0.12, 0.1, 0.09, 0.06, 0.06, 0.06, 0.05, 0.05, 0.04, 0.04, 0.02]",10,1.60670292111,13,5,0.181877186363
466,"[0.13, 0.13, 0.11, 0.09, 0.09, 0.08, 0.06, 0.06, 0.06, 0.06, 0.06, 0.04, 0.03, 0.01]",10,1.53849056783,14,5,0.185273551466
467,"[0.19, 0.14, 0.13, 0.09, 0.06, 0.06, 0.05, 0.05, 0.05, 0.05, 0.04, 0.04, 0.03, 0.02, 0.01]",10,1.50230345155,15,5,0.18921341529
468,"[0.66, 0.34]",2,3.11312889948,2,6,0.439297866062
469,"[0.31, 0.29, 0.2, 0.19]",2,1.9127327314,4,6,0.310309742926
470,"[0.33, 0.27, 0.17, 0.11, 0.11]",2,1.61258767284,5,6,0.289980844396
471,"[0.3, 0.21, 0.16, 0.13, 0.11, 0.1]",2,1.4111089157,6,6,0.28911290188
472,"[0.19, 0.19, 0.17, 0.16, 0.11, 0.11, 0.09]",2,1.29103016969,7,6,0.261009095603
473,"[0.2, 0.18, 0.16, 0.14, 0.11, 0.09, 0.07, 0.04]",2,1.19329351722,8,6,0.262853160199
474,"[0.2, 0.17, 0.16, 0.11, 0.09, 0.09, 0.08, 0.07, 0.04]",2,1.09189295926,9,6,0.265666684873
475,"[0.2, 0.17, 0.16, 0.1, 0.08, 0.08, 0.07, 0.06, 0.05, 0.04]",2,1.02145517164,10,6,0.268290875141
476,"[0.2, 0.13, 0.12, 0.1, 0.08, 0.08, 0.08, 0.07, 0.06, 0.05, 0.04]",2,0.968898488841,11,6,0.249476824767
477,"[0.16, 0.13, 0.11, 0.09, 0.08, 0.08, 0.08, 0.06, 0.06, 0.06, 0.05, 0.03]",2,0.9296335988,12,6,0.235811983188
478,"[0.18, 0.14, 0.12, 0.09, 0.08, 0.07, 0.07, 0.06, 0.06, 0.04, 0.04, 0.03, 0.03]",2,0.89352295277,13,6,0.233041058632
479,"[0.13, 0.12, 0.12, 0.09, 0.09, 0.08, 0.06, 0.06, 0.06, 0.04, 0.04, 0.04, 0.04, 0.03]",2,0.844008183149,14,6,0.233298626691
480,"[0.13, 0.11, 0.09, 0.08, 0.08, 0.08, 0.07, 0.06, 0.06, 0.06, 0.05, 0.04, 0.03, 0.03, 0.03]",2,0.81513061164,15,6,0.227451749504
481,"[0.67, 0.33]",3,3.50799576155,2,6,0.441058223316
482,"[0.31, 0.27, 0.22, 0.19]",3,2.11955776237,4,6,0.306342680933
483,"[0.3, 0.21, 0.21, 0.18, 0.1]",3,1.82543949588,5,6,0.296432855405
484,"[0.28, 0.21, 0.17, 0.14, 0.11, 0.1]",3,1.59290760451,6,6,0.283835051143
485,"[0.22, 0.17, 0.17, 0.13, 0.11, 0.11, 0.1]",3,1.43427942798,7,6,0.274595194013
486,"[0.22, 0.18, 0.15, 0.12, 0.11, 0.1, 0.07, 0.05]",3,1.33973615535,8,6,0.275731551841
487,"[0.19, 0.17, 0.14, 0.11, 0.11, 0.09, 0.09, 0.06, 0.04]",3,1.22218107585,9,6,0.277048906506
488,"[0.23, 0.17, 0.11, 0.11, 0.08, 0.08, 0.06, 0.06, 0.05, 0.04]",3,1.12593062221,10,6,0.282561217721
489,"[0.17, 0.17, 0.12, 0.09, 0.09, 0.08, 0.07, 0.06, 0.06, 0.04, 0.04]",3,1.05934107269,11,6,0.270604716231
490,"[0.14, 0.12, 0.12, 0.1, 0.09, 0.09, 0.08, 0.06, 0.06, 0.06, 0.05, 0.04]",3,1.00203101299,12,6,0.254004086418
491,"[0.17, 0.12, 0.11, 0.1, 0.09, 0.09, 0.07, 0.06, 0.06, 0.04, 0.04, 0.04, 0.03]",3,0.962091299005,13,6,0.255641763722
492,"[0.15, 0.12, 0.11, 0.09, 0.07, 0.07, 0.06, 0.06, 0.06, 0.06, 0.05, 0.04, 0.04, 0.04]",3,0.917531206395,14,6,0.244797893278
493,"[0.11, 0.1, 0.09, 0.08, 0.08, 0.08, 0.07, 0.06, 0.06, 0.05, 0.05, 0.04, 0.04, 0.04, 0.04]",3,0.894228960311,15,6,0.230099297482
494,"[0.66, 0.34]",4,3.50064783285,2,6,0.438457842335
495,"[0.31, 0.3, 0.2, 0.18]",4,2.17503374223,4,6,0.294746304808
496,"[0.31, 0.21, 0.2, 0.18, 0.1]",4,1.8845240041,5,6,0.283782241317
497,"[0.3, 0.19, 0.17, 0.14, 0.11, 0.1]",4,1.6553180928,6,6,0.271472819024
498,"[0.23, 0.18, 0.17, 0.12, 0.11, 0.1, 0.1]",4,1.51049093458,7,6,0.260331006312
499,"[0.24, 0.17, 0.15, 0.12, 0.12, 0.1, 0.07, 0.04]",4,1.41415482146,8,6,0.259067017168
500,"[0.19, 0.18, 0.14, 0.11, 0.11, 0.09, 0.09, 0.06, 0.04]",4,1.29373344915,9,6,0.261414399221
501,"[0.19, 0.17, 0.14, 0.1, 0.09, 0.08, 0.07, 0.06, 0.06, 0.04]",4,1.21811477138,10,6,0.249330657066
502,"[0.21, 0.16, 0.12, 0.09, 0.08, 0.07, 0.07, 0.06, 0.06, 0.04, 0.04]",4,1.12774568786,11,6,0.257590497172
503,"[0.18, 0.15, 0.11, 0.1, 0.09, 0.07, 0.07, 0.06, 0.06, 0.04, 0.04, 0.04]",4,1.07982736481,12,6,0.244558442737
504,"[0.13, 0.12, 0.12, 0.12, 0.09, 0.08, 0.07, 0.06, 0.05, 0.05, 0.05, 0.04, 0.04]",4,1.03152803142,13,6,0.231179974768
505,"[0.15, 0.12, 0.1, 0.09, 0.08, 0.08, 0.08, 0.07, 0.05, 0.05, 0.04, 0.04, 0.04, 0.03]",4,0.997670955852,14,6,0.226664490627
506,"[0.14, 0.11, 0.1, 0.08, 0.08, 0.07, 0.07, 0.06, 0.06, 0.05, 0.05, 0.04, 0.04, 0.03, 0.03]",4,0.964298439558,15,6,0.213101053267
507,"[0.66, 0.34]",5,3.68640842829,2,6,0.422361702606
508,"[0.31, 0.3, 0.22, 0.17]",5,2.41545601348,4,6,0.270308627722
509,"[0.3, 0.21, 0.21, 0.17, 0.1]",5,2.12454075331,5,6,0.258021919565
510,"[0.3, 0.21, 0.19, 0.14, 0.1, 0.05]",5,1.88639140853,6,6,0.262177924954
511,"[0.29, 0.19, 0.16, 0.14, 0.1, 0.07, 0.05]",5,1.68685167585,7,6,0.260220780559
512,"[0.19, 0.18, 0.17, 0.15, 0.12, 0.07, 0.07, 0.05]",5,1.54188764462,8,6,0.249288413944
513,"[0.21, 0.18, 0.14, 0.14, 0.11, 0.08, 0.06, 0.04, 0.04]",5,1.43238860226,9,6,0.255615222502
514,"[0.22, 0.17, 0.11, 0.1, 0.09, 0.08, 0.08, 0.06, 0.05, 0.04]",5,1.33650121458,10,6,0.253872208052
515,"[0.18, 0.17, 0.16, 0.08, 0.08, 0.08, 0.06, 0.06, 0.05, 0.04, 0.04]",5,1.26637528051,11,6,0.243255207551
516,"[0.17, 0.12, 0.11, 0.11, 0.08, 0.08, 0.07, 0.06, 0.06, 0.05, 0.05, 0.04]",5,1.21033581505,12,6,0.225936651669
517,"[0.16, 0.14, 0.1, 0.1, 0.09, 0.07, 0.07, 0.07, 0.06, 0.06, 0.04, 0.04, 0.01]",5,1.1674503295,13,6,0.22420158101
518,"[0.12, 0.1, 0.1, 0.09, 0.08, 0.08, 0.08, 0.07, 0.06, 0.06, 0.05, 0.04, 0.04, 0.04]",5,1.1278671718,14,6,0.216306299916
519,"[0.14, 0.13, 0.1, 0.07, 0.07, 0.06, 0.06, 0.06, 0.05, 0.05, 0.05, 0.05, 0.04, 0.04, 0.04]",5,1.07994508886,15,6,0.212403396266
520,"[0.66, 0.34]",6,4.06976946453,2,6,0.40802972786
521,"[0.32, 0.31, 0.23, 0.14]",6,2.74032772198,4,6,0.257316601223
522,"[0.29, 0.26, 0.19, 0.15, 0.11]",6,2.44320278354,5,6,0.244499069017
523,"[0.27, 0.24, 0.16, 0.13, 0.12, 0.09]",6,2.18204218533,6,6,0.244935980212
524,"[0.26, 0.25, 0.13, 0.12, 0.09, 0.08, 0.07]",6,2.00776687475,7,6,0.244597836616
525,"[0.3, 0.22, 0.12, 0.1, 0.09, 0.07, 0.06, 0.04]",6,1.81769255983,8,6,0.25345655472
526,"[0.19, 0.18, 0.17, 0.11, 0.1, 0.08, 0.07, 0.06, 0.04]",6,1.65129669783,9,6,0.238801982546
527,"[0.18, 0.18, 0.17, 0.11, 0.1, 0.08, 0.07, 0.05, 0.04, 0.04]",6,1.53264718729,10,6,0.251689506039
528,"[0.19, 0.17, 0.15, 0.1, 0.07, 0.07, 0.07, 0.06, 0.05, 0.04, 0.04]",6,1.46148546854,11,6,0.24730513083
529,"[0.15, 0.14, 0.12, 0.11, 0.09, 0.08, 0.07, 0.06, 0.06, 0.05, 0.04, 0.04]",6,1.39035100198,12,6,0.21968957265
530,"[0.17, 0.14, 0.13, 0.09, 0.08, 0.08, 0.07, 0.06, 0.06, 0.05, 0.04, 0.03, 0.01]",6,1.33281109305,13,6,0.229950601487
531,"[0.15, 0.11, 0.11, 0.09, 0.08, 0.07, 0.07, 0.07, 0.07, 0.06, 0.04, 0.04, 0.04, 0.02]",6,1.26802747167,14,6,0.220391600924
532,"[0.16, 0.15, 0.14, 0.09, 0.07, 0.06, 0.06, 0.05, 0.05, 0.05, 0.04, 0.04, 0.03, 0.03, 0.01]",6,1.24762432295,15,6,0.22562791404
533,"[0.67, 0.33]",7,4.85710001771,2,6,0.38841107686
534,"[0.33, 0.29, 0.24, 0.14]",7,3.50639208366,4,6,0.222926238492
535,"[0.3, 0.26, 0.2, 0.18, 0.06]",7,3.18016287258,5,6,0.222503118747
536,"[0.28, 0.23, 0.21, 0.13, 0.12, 0.04]",7,2.87246156463,6,6,0.219441778907
537,"[0.29, 0.2, 0.16, 0.11, 0.1, 0.1, 0.04]",7,2.61943328077,7,6,0.212945054442
538,"[0.2, 0.19, 0.18, 0.14, 0.11, 0.1, 0.04, 0.04]",7,2.44133975177,8,6,0.20412202084
539,"[0.19, 0.18, 0.18, 0.11, 0.09, 0.09, 0.07, 0.05, 0.04]",7,2.32651027498,9,6,0.198283565422
540,"[0.19, 0.17, 0.17, 0.1, 0.09, 0.07, 0.07, 0.06, 0.04, 0.04]",7,2.1642735292,10,6,0.208785581911
541,"[0.21, 0.17, 0.14, 0.11, 0.11, 0.07, 0.07, 0.04, 0.04, 0.03, 0.02]",7,2.06881130547,11,6,0.209040552144
542,"[0.13, 0.13, 0.12, 0.11, 0.11, 0.09, 0.07, 0.07, 0.06, 0.04, 0.04, 0.03]",7,2.00747506158,12,6,0.181194053758
543,"[0.14, 0.14, 0.13, 0.12, 0.1, 0.08, 0.08, 0.07, 0.06, 0.04, 0.03, 0.02, 0.01]",7,1.8974963687,13,6,0.192163302192
544,"[0.17, 0.16, 0.12, 0.09, 0.08, 0.08, 0.07, 0.07, 0.04, 0.04, 0.04, 0.03, 0.02, 0.01]",7,1.85431324934,14,6,0.197655030658
545,"[0.16, 0.15, 0.14, 0.1, 0.09, 0.06, 0.06, 0.06, 0.05, 0.04, 0.03, 0.02, 0.02, 0.02, 0.01]",7,1.75105685512,15,6,0.191474760173
546,"[0.68, 0.32]",8,4.60252981256,2,6,0.393155537794
547,"[0.33, 0.29, 0.24, 0.14]",8,3.26120482919,4,6,0.227607209101
548,"[0.29, 0.25, 0.18, 0.17, 0.11]",8,2.96841113178,5,6,0.208213610559
549,"[0.28, 0.24, 0.17, 0.12, 0.1, 0.09]",8,2.71920549559,6,6,0.213638460495
550,"[0.28, 0.24, 0.14, 0.12, 0.1, 0.08, 0.03]",8,2.48661009827,7,6,0.224490980316
551,"[0.19, 0.19, 0.18, 0.13, 0.1, 0.09, 0.07, 0.04]",8,2.31717721179,8,6,0.199037594814
552,"[0.2, 0.17, 0.15, 0.13, 0.1, 0.09, 0.08, 0.05, 0.04]",8,2.19472499382,9,6,0.193717795379
553,"[0.2, 0.17, 0.15, 0.1, 0.1, 0.08, 0.07, 0.07, 0.04, 0.03]",8,2.0456826832,10,6,0.206523350875
554,"[0.19, 0.17, 0.15, 0.1, 0.07, 0.07, 0.06, 0.06, 0.04, 0.04, 0.04]",8,1.94419278637,11,6,0.210288539387
555,"[0.23, 0.17, 0.12, 0.1, 0.07, 0.06, 0.06, 0.06, 0.05, 0.04, 0.03, 0.01]",8,1.88406102462,12,6,0.204572907449
556,"[0.17, 0.12, 0.11, 0.1, 0.1, 0.07, 0.07, 0.07, 0.06, 0.04, 0.04, 0.04, 0.03]",8,1.85036899147,13,6,0.181712621617
557,"[0.18, 0.12, 0.12, 0.11, 0.09, 0.07, 0.06, 0.06, 0.06, 0.05, 0.04, 0.02, 0.02, 0.02]",8,1.76499386203,14,6,0.183077208982
558,"[0.18, 0.17, 0.1, 0.09, 0.07, 0.07, 0.06, 0.05, 0.04, 0.04, 0.04, 0.04, 0.03, 0.03, 0.01]",8,1.69323568756,15,6,0.203859693773
559,"[0.68, 0.32]",9,4.46968039231,2,6,0.394592258771
560,"[0.35, 0.26, 0.23, 0.16]",9,3.15225570069,4,6,0.232611264548
561,"[0.32, 0.25, 0.17, 0.14, 0.12]",9,2.85711831431,5,6,0.220099752342
562,"[0.26, 0.25, 0.14, 0.14, 0.11, 0.09]",9,2.60632725909,6,6,0.223500528533
563,"[0.25, 0.25, 0.15, 0.11, 0.11, 0.1, 0.04]",9,2.38321266736,7,6,0.231396684818
564,"[0.2, 0.18, 0.17, 0.13, 0.11, 0.09, 0.06, 0.05]",9,2.21622061265,8,6,0.203496896811
565,"[0.23, 0.18, 0.13, 0.12, 0.1, 0.08, 0.07, 0.06, 0.04]",9,2.06736478798,9,6,0.202272457099
566,"[0.18, 0.17, 0.16, 0.12, 0.1, 0.07, 0.07, 0.05, 0.05, 0.04]",9,1.94289819293,10,6,0.211835036564
567,"[0.17, 0.17, 0.13, 0.12, 0.1, 0.06, 0.06, 0.06, 0.05, 0.04, 0.03]",9,1.88146648857,11,6,0.201831824309
568,"[0.19, 0.15, 0.13, 0.09, 0.08, 0.07, 0.07, 0.06, 0.04, 0.04, 0.04, 0.04]",9,1.80301112341,12,6,0.185672234718
569,"[0.17, 0.17, 0.13, 0.1, 0.07, 0.07, 0.06, 0.05, 0.05, 0.04, 0.04, 0.04, 0.03]",9,1.736943489,13,6,0.195285084689
570,"[0.17, 0.17, 0.11, 0.09, 0.07, 0.07, 0.06, 0.05, 0.05, 0.05, 0.04, 0.03, 0.03, 0.01]",9,1.69116036885,14,6,0.193614648598
571,"[0.14, 0.11, 0.1, 0.09, 0.09, 0.07, 0.07, 0.07, 0.07, 0.05, 0.04, 0.03, 0.03, 0.03, 0.02]",9,1.64296162816,15,6,0.173375887643
572,"[0.71, 0.29]",10,4.54998378805,2,6,0.398998198823
573,"[0.34, 0.27, 0.23, 0.16]",10,3.21600817609,4,6,0.229618634372
574,"[0.3, 0.22, 0.21, 0.14, 0.13]",10,2.90710371754,5,6,0.21748144502
575,"[0.27, 0.25, 0.14, 0.14, 0.13, 0.08]",10,2.66353042724,6,6,0.226715800237
576,"[0.3, 0.19, 0.16, 0.11, 0.11, 0.1, 0.04]",10,2.43412300478,7,6,0.214065966432
577,"[0.21, 0.19, 0.17, 0.13, 0.12, 0.1, 0.04, 0.04]",10,2.27112566643,8,6,0.204474365199
578,"[0.2, 0.18, 0.17, 0.11, 0.1, 0.07, 0.07, 0.07, 0.04]",10,2.12558843247,9,6,0.197233516426
579,"[0.23, 0.17, 0.14, 0.13, 0.08, 0.07, 0.07, 0.04, 0.04, 0.04]",10,2.02712382023,10,6,0.204329534571
580,"[0.18, 0.17, 0.12, 0.11, 0.1, 0.08, 0.08, 0.04, 0.04, 0.04, 0.04]",10,1.94359458477,11,6,0.200019348878
581,"[0.17, 0.14, 0.11, 0.11, 0.1, 0.06, 0.06, 0.06, 0.06, 0.06, 0.04, 0.04]",10,1.85479962097,12,6,0.179315334624
582,"[0.15, 0.14, 0.14, 0.09, 0.07, 0.07, 0.07, 0.07, 0.05, 0.05, 0.04, 0.04, 0.04]",10,1.78755049666,13,6,0.18252464711
583,"[0.17, 0.14, 0.12, 0.11, 0.1, 0.07, 0.07, 0.06, 0.04, 0.04, 0.04, 0.03, 0.03, 0.01]",10,1.73482146435,14,6,0.181924587192
584,"[0.12, 0.12, 0.11, 0.08, 0.07, 0.07, 0.07, 0.06, 0.06, 0.06, 0.06, 0.06, 0.04, 0.03, 0.01]",10,1.6809499248,15,6,0.175240248002
585,"[0.67, 0.33]",2,3.894683087,2,7,0.414822995912
586,"[0.35, 0.31, 0.2, 0.13]",2,2.70261654285,4,7,0.25529038993
587,"[0.37, 0.23, 0.18, 0.12, 0.11]",2,2.36553982656,5,7,0.242778947385
588,"[0.33, 0.26, 0.13, 0.12, 0.11, 0.05]",2,2.1289066529,6,7,0.240854078554
589,"[0.24, 0.2, 0.19, 0.15, 0.1, 0.08, 0.04]",2,1.93678904354,7,7,0.226356127259
590,"[0.2, 0.18, 0.16, 0.13, 0.11, 0.09, 0.09, 0.05]",2,1.8142578526,8,7,0.21312768648
591,"[0.2, 0.19, 0.14, 0.11, 0.09, 0.09, 0.08, 0.07, 0.03]",2,1.68966800306,9,7,0.214777925528
592,"[0.19, 0.17, 0.16, 0.1, 0.08, 0.08, 0.07, 0.06, 0.05, 0.04]",2,1.62846444529,10,7,0.212101240433
593,"[0.2, 0.17, 0.15, 0.09, 0.08, 0.08, 0.06, 0.05, 0.05, 0.04, 0.02]",2,1.54466991367,11,7,0.214834114527
594,"[0.19, 0.18, 0.15, 0.1, 0.07, 0.07, 0.05, 0.05, 0.05, 0.04, 0.04, 0.01]",2,1.46078312845,12,7,0.22459315382
595,"[0.14, 0.14, 0.13, 0.12, 0.1, 0.07, 0.07, 0.06, 0.06, 0.05, 0.04, 0.03, 0.01]",2,1.39449993595,13,7,0.20717545191
596,"[0.13, 0.13, 0.1, 0.1, 0.09, 0.08, 0.08, 0.07, 0.07, 0.06, 0.04, 0.04, 0.03, 0.01]",2,1.35110291265,14,7,0.204509561559
597,"[0.15, 0.13, 0.11, 0.09, 0.08, 0.07, 0.06, 0.06, 0.05, 0.05, 0.04, 0.04, 0.03, 0.03, 0.02]",2,1.30635566248,15,7,0.199069354438
598,"[0.68, 0.32]",3,4.3093275751,2,7,0.416106379238
599,"[0.32, 0.24, 0.22, 0.22]",3,2.89902012066,4,7,0.261868801521
600,"[0.3, 0.22, 0.21, 0.17, 0.1]",3,2.60874439376,5,7,0.240448395061
601,"[0.29, 0.21, 0.21, 0.14, 0.1, 0.06]",3,2.31295902481,6,7,0.241987667585
602,"[0.3, 0.17, 0.15, 0.13, 0.1, 0.1, 0.05]",3,2.1170434643,7,7,0.236121833137
603,"[0.19, 0.18, 0.18, 0.14, 0.11, 0.09, 0.06, 0.04]",3,1.95554740637,8,7,0.226828526861
604,"[0.19, 0.18, 0.17, 0.12, 0.08, 0.07, 0.07, 0.06, 0.05]",3,1.84269623143,9,7,0.222630209269
605,"[0.19, 0.18, 0.15, 0.1, 0.09, 0.08, 0.07, 0.07, 0.04, 0.04]",3,1.71852217449,10,7,0.225905024268
606,"[0.16, 0.15, 0.1, 0.09, 0.09, 0.09, 0.08, 0.08, 0.06, 0.05, 0.04]",3,1.68561177964,11,7,0.203452146181
607,"[0.16, 0.14, 0.14, 0.1, 0.08, 0.08, 0.07, 0.06, 0.05, 0.04, 0.04, 0.03]",3,1.55727784081,12,7,0.215220190328
608,"[0.15, 0.13, 0.1, 0.1, 0.1, 0.09, 0.07, 0.07, 0.06, 0.06, 0.04, 0.04, 0.01]",3,1.51799740866,13,7,0.213857218603
