player_id,age,display_name,dleague_flag,first_name,height,last_name,position,roster_status,season_exp,team_id,team_name,weight,attempt_2,attempt_3,attempt_at_rim_2,attempt_cut_run_2,attempt_drive_2,attempt_jumper_2,attempt_jumper_3,attempt_off_dribble_2,attempt_off_dribble_3,attempt_post_2,made_2,made_3,made_at_rim_2,made_cut_run_2,made_drive_2,made_jumper_2,made_jumper_3,made_off_dribble_2,made_off_dribble_3,made_post_2,total_attempt,total_made,catch_shoot_freq,ast,blk,blk_a,dreb,fta,ftm,gp,min_game,oreb,pf,pfd,reb,stl,tov,c_dreb_game,c_oreb_game,avg_speed_def,avg_speed_off,avg_speed_tot,mi_game_def,mi_game_off,mi_game_tot,d_fga_overall,d_fga_paint,d_fga_perim,d_fgm_overall,d_fgm_paint,d_fgm_perim,d_ppm_overall,d_ppm_paint,d_ppm_perim,pass_total
203530,9179,Joffrey Lauvergne,N,Joffrey,83,Lauvergne,Center-Forward,Active,2,1610612760,Thunder,220,73.0,16.0,33.0,1.0,7.0,25.0,16.0,1.0,0.0,1.0,33.0,3.0,23.0,1.0,4.0,3.0,3.0,0.0,0.0,0.0,89.0,36.0,0.326,0.5,0.4,0.6,2.1,1.2,0.8,24.0,11.2,1.1,1.8,0.9,3.2,0.3,0.9,0.59,0.75,3.86,4.42,4.15,0.35,0.42,0.77,5.1,2.67,1.52,2.43,1.57,0.67,0.017,-0.002,0.097,278.3
203539,10484,Gal Mekel,Y,Gal,0,Mekel,,Inactive,1,0,,0,17.0,3.0,3.0,0.0,2.0,11.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,20.0,3.0,0.15,3.3,0.0,0.8,0.3,0.0,0.0,4.0,10.9,0.0,0.3,0.3,0.3,0.5,0.5,0.0,0.0,3.51,4.94,4.26,0.31,0.47,0.77,3.25,1.0,2.0,0.75,0.75,0.0,-0.202,0.133,-0.379,82.0
203540,10582,Gigi Datome,Y,Gigi,80,Datome,Forward,Active,1,1610612738,Celtics,215,49.0,40.0,10.0,1.0,2.0,31.0,40.0,3.0,0.0,1.0,25.0,18.0,6.0,1.0,2.0,13.0,18.0,1.0,0.0,1.0,89.0,43.0,0.438,0.4,0.3,0.0,1.2,0.0,0.0,21.0,10.0,0.1,0.7,0.4,1.4,0.1,0.4,0.48,0.1,3.85,4.63,4.23,0.32,0.39,0.7,3.11,0.89,1.72,1.17,0.61,0.5,-0.061,0.096,-0.083,189.21
203544,12529,Pero Antic,N,Pero,83,Antic,Forward-Center,Active,1,1610612737,Hawks,260,123.0,173.0,51.0,4.0,5.0,46.0,173.0,2.0,0.0,3.0,56.0,52.0,29.0,3.0,2.0,15.0,52.0,1.0,0.0,1.0,296.0,108.0,0.631,0.8,0.2,0.3,2.1,2.0,1.4,63.0,16.5,0.9,2.1,2.0,3.0,0.3,0.8,0.48,0.66,3.64,4.3,3.98,0.5,0.59,1.09,5.65,2.73,1.71,2.48,1.44,0.53,-0.019,-0.063,-0.055,1195.74
203545,10543,Miroslav Raduljica,N,Miroslav,0,Raduljica,,Inactive,1,0,,0,8.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,3.0,0.125,0.0,0.0,0.2,0.6,0.4,0.4,5.0,4.6,0.4,1.6,0.4,1.0,0.2,0.4,0.0,0.2,4.13,3.73,3.94,0.15,0.15,0.3,1.6,0.8,0.6,1.0,0.6,0.4,0.162,0.177,0.393,15.0
203546,9386,Ian Clark,Y,Ian,75,Clark,Guard,Active,3,1610612744,Warriors,175,25.0,30.0,3.0,0.0,6.0,10.0,27.0,6.0,3.0,0.0,9.0,10.0,2.0,0.0,5.0,0.0,8.0,2.0,2.0,0.0,55.0,19.0,0.472,0.4,0.1,0.1,0.4,0.3,0.3,30.0,6.4,0.1,0.7,0.3,0.5,0.3,0.3,0.03,0.06,4.15,4.63,4.36,0.22,0.25,0.47,2.48,0.62,1.52,0.95,0.29,0.57,-0.042,-0.15,0.015,196.2
203552,9582,Seth Curry,Y,Seth,74,Curry,Guard,Active,3,1610612742,Mavericks,185,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.667,0.5,0.0,0.0,1.0,0.0,0.0,2.0,3.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.58,5.39,4.63,0.11,0.18,0.28,2.0,1.0,1.0,1.0,0.0,1.0,0.042,-0.618,0.58,16.0
203561,9246,Brandon Davies,N,Brandon,0,Davies,,Inactive,1,0,,0,103.0,34.0,35.0,0.0,4.0,39.0,32.0,4.0,2.0,10.0,47.0,8.0,17.0,0.0,1.0,13.0,7.0,4.0,1.0,4.0,137.0,55.0,0.387,1.1,0.3,0.5,1.7,1.4,0.9,27.0,15.7,1.4,2.2,1.6,3.1,0.7,1.1,0.41,0.74,4.1,4.98,4.53,0.54,0.64,1.18,7.36,2.68,3.04,3.96,1.76,1.32,0.081,0.05,0.064,635.04
203564,10038,Kalin Lucas,Y,Kalin,0,Lucas,,Inactive,0,0,,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.45,4.18,4.3,0.18,0.22,0.4,3.0,1.0,1.0,2.0,1.0,0.0,0.256,0.351,-0.347,9.0
203565,10393,Patrick Christopher,Y,Patrick,0,Christopher,,Inactive,0,0,,0,8.0,4.0,1.0,0.0,2.0,5.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,12.0,3.0,0.333,0.0,0.0,0.5,1.0,0.0,0.0,4.0,7.2,0.5,1.5,0.3,1.5,0.3,0.3,0.25,0.25,4.15,4.67,4.39,0.24,0.27,0.52,3.0,0.33,1.67,2.33,0.33,1.33,0.352,0.443,0.464,25.0
203569,9772,Chris Babb,Y,Chris,77,Babb,Guard,Active,2,1610612738,Celtics,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203580,9753,Larry Drew,Y,Larry,0,Drew,,Inactive,0,0,,0,32.0,26.0,1.0,0.0,4.0,26.0,25.0,1.0,1.0,0.0,16.0,4.0,1.0,0.0,4.0,10.0,3.0,1.0,1.0,0.0,58.0,20.0,0.404,3.8,0.0,0.0,1.2,0.3,0.2,12.0,18.3,0.1,1.1,1.5,1.3,0.5,2.1,0.0,0.0,4.05,4.81,4.4,0.61,0.73,1.34,5.92,1.5,3.17,2.92,1.0,1.08,0.059,0.063,-0.039,519.12
203584,9256,Troy Daniels,Y,Troy,76,Daniels,Guard,Active,3,1610612763,Grizzlies,205,47.0,118.0,9.0,0.0,1.0,30.0,112.0,7.0,6.0,0.0,18.0,43.0,3.0,0.0,1.0,11.0,38.0,3.0,5.0,0.0,165.0,61.0,0.621,0.5,0.0,0.2,0.5,0.3,0.2,47.0,8.5,0.2,0.9,0.4,0.7,0.1,0.4,0.08,0.11,4.17,4.95,4.56,0.29,0.36,0.65,4.27,1.09,2.27,1.79,0.73,0.73,-0.002,0.073,-0.029,384.72
203613,9925,Jonathon Simmons,Y,Jonathon,78,Simmons,Guard-Forward,Active,1,1610612759,Spurs,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203648,8887,Thanasis Antetokounmpo,Y,Thanasis,0,Antetokounmpo,,Inactive,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203798,8728,PJ Hairston,Y,PJ,78,Hairston,Forward-Guard,Active,2,1610612763,Grizzlies,230,106.0,163.0,33.0,1.0,11.0,47.0,162.0,13.0,1.0,0.0,38.0,49.0,8.0,0.0,7.0,15.0,48.0,7.0,1.0,0.0,269.0,87.0,0.577,0.5,0.3,0.2,1.6,0.8,0.7,45.0,15.3,0.5,1.4,0.8,2.0,0.5,0.5,0.22,0.22,3.99,4.53,4.26,0.5,0.58,1.09,5.23,1.18,3.32,2.41,0.75,1.39,0.027,0.039,0.052,383.85
203805,9413,Will Cherry,Y,Will,0,Cherry,,Inactive,0,0,,0,10.0,9.0,5.0,0.0,1.0,2.0,9.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,19.0,5.0,0.421,1.0,0.1,0.3,0.5,0.8,0.4,8.0,8.7,0.1,1.3,0.5,0.6,0.8,0.5,0.26,0.13,4.07,4.37,4.24,0.29,0.33,0.61,3.25,0.75,2.0,1.5,0.5,0.88,0.024,0.019,0.078,118.24
203893,9343,Russ Smith,Y,Russ,0,Smith,,Inactive,1,0,,0,14.0,11.0,4.0,1.0,0.0,4.0,10.0,5.0,1.0,0.0,6.0,2.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,25.0,8.0,0.36,0.7,0.0,0.1,0.4,1.1,1.0,12.0,5.4,0.1,1.1,0.6,0.5,0.3,1.0,0.0,0.08,4.29,4.9,4.59,0.19,0.22,0.42,2.0,0.38,1.5,0.63,0.25,0.38,-0.106,0.126,-0.127,95.0
203894,9257,Shabazz Napier,Y,Shabazz,73,Napier,Guard,Active,2,1610612757,Trail Blazers,175,110.0,118.0,13.0,3.0,21.0,63.0,114.0,9.0,4.0,1.0,44.0,43.0,5.0,0.0,12.0,22.0,40.0,4.0,3.0,1.0,228.0,87.0,0.36,2.5,0.1,0.2,1.9,1.1,0.9,51.0,19.8,0.3,1.5,1.5,2.2,0.8,1.6,0.22,0.1,3.79,4.51,4.14,0.61,0.77,1.38,6.73,1.31,4.23,3.35,1.02,1.85,0.066,0.177,0.069,1848.75
203895,9365,Jordan McRae,Y,Jordan,77,McRae,Guard,Active,1,1610612739,Cavaliers,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203897,7922,Zach LaVine,N,Zach,77,LaVine,Guard,Active,2,1610612750,Timberwolves,185,510.0,167.0,82.0,5.0,87.0,221.0,148.0,85.0,19.0,4.0,229.0,57.0,41.0,3.0,59.0,59.0,49.0,41.0,8.0,3.0,677.0,286.0,0.168,3.6,0.1,0.5,2.4,2.3,1.9,77.0,24.7,0.4,2.1,1.8,2.8,0.7,2.5,0.24,0.11,4.0,4.86,4.42,0.83,0.98,1.81,7.64,1.84,4.63,3.79,1.33,1.88,0.064,0.135,0.039,3199.6
203898,8120,Tyler Ennis,Y,Tyler,75,Ennis,Guard,Active,2,1610612745,Rockets,194,101.0,43.0,28.0,1.0,12.0,40.0,42.0,13.0,1.0,2.0,40.0,12.0,9.0,0.0,9.0,10.0,11.0,8.0,1.0,0.0,144.0,52.0,0.194,2.2,0.2,0.2,0.8,0.2,0.2,33.0,12.5,0.2,1.1,0.6,1.1,0.5,1.3,0.09,0.06,3.99,5.04,4.5,0.42,0.52,0.94,3.94,0.61,2.48,1.52,0.35,0.77,-0.04,0.018,-0.055,734.91
203900,9058,Markel Brown,Y,Markel,75,Brown,Guard,Active,2,1610612751,Nets,190,146.0,64.0,38.0,3.0,18.0,66.0,64.0,9.0,0.0,3.0,59.0,17.0,20.0,2.0,7.0,18.0,17.0,6.0,0.0,0.0,210.0,76.0,0.356,0.8,0.3,0.3,1.9,1.2,1.0,47.0,16.6,0.3,1.2,1.3,2.3,0.7,0.6,0.21,0.25,3.98,4.42,4.18,0.57,0.6,1.16,6.05,1.2,3.78,2.93,0.76,1.51,0.057,0.072,0.029,506.25
203901,8303,Elfrid Payton,N,Elfrid,76,Payton,Guard,Active,2,1610612753,Magic,185,666.0,42.0,165.0,9.0,135.0,182.0,41.0,135.0,1.0,11.0,290.0,11.0,69.0,6.0,84.0,50.0,11.0,62.0,0.0,6.0,708.0,301.0,0.051,6.5,0.2,1.2,3.0,2.6,1.4,82.0,30.4,1.3,2.4,2.6,4.3,1.7,2.5,0.53,0.79,4.06,4.66,4.35,1.06,1.14,2.2,9.79,2.26,5.87,4.6,1.41,2.4,0.04,0.046,0.049,4246.78
203903,8928,Jordan Clarkson,Y,Jordan,77,Clarkson,Guard,Active,2,1610612747,Lakers,194,475.0,121.0,94.0,9.0,59.0,201.0,118.0,82.0,3.0,5.0,229.0,38.0,46.0,5.0,51.0,54.0,36.0,52.0,2.0,2.0,596.0,267.0,0.152,3.5,0.2,0.7,2.3,2.7,2.2,59.0,25.0,0.9,1.8,2.3,3.2,0.9,1.6,0.33,0.58,4.02,4.69,4.36,0.81,1.02,1.82,8.32,2.34,4.34,3.97,1.68,1.61,0.045,0.127,0.008,2281.53
203906,8822,Devyn Marble,Y,Devyn,78,Marble,Forward,Active,2,1610612753,Magic,200,22.0,22.0,7.0,1.0,5.0,3.0,22.0,6.0,0.0,0.0,10.0,4.0,3.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,44.0,14.0,0.488,1.1,0.1,0.2,1.6,1.0,0.3,16.0,13.0,0.3,0.9,0.6,1.9,0.6,0.6,0.13,0.0,4.32,4.82,4.55,0.51,0.48,0.99,6.67,1.89,3.11,3.33,1.0,1.56,0.056,-0.047,0.126,114.1
203909,8681,KJ McDaniels,Y,KJ,78,McDaniels,Guard-Forward,Active,2,1610612745,Rockets,205,284.0,150.0,94.0,4.0,40.0,87.0,150.0,22.0,0.0,9.0,129.0,43.0,45.0,3.0,28.0,12.0,43.0,13.0,0.0,7.0,434.0,172.0,0.305,1.2,1.1,0.5,2.2,2.1,1.6,62.0,21.8,1.0,2.0,1.5,3.2,0.7,1.7,0.45,0.81,3.98,4.48,4.22,0.74,0.79,1.54,7.49,2.58,3.73,3.15,1.24,1.42,-0.021,-0.113,0.013,1020.53
203910,8730,Nick Johnson,Y,Nick,75,Johnson,Guard,Active,1,1610612745,Rockets,202,54.0,21.0,26.0,1.0,6.0,11.0,20.0,3.0,1.0,3.0,21.0,5.0,14.0,1.0,2.0,2.0,5.0,1.0,0.0,0.0,75.0,26.0,0.213,0.4,0.1,0.3,0.9,0.9,0.6,28.0,9.4,0.5,1.2,0.6,1.4,0.3,0.7,0.32,0.25,4.31,4.68,4.47,0.35,0.37,0.72,3.87,1.3,1.87,1.48,0.74,0.43,-0.051,-0.045,-0.131,253.26
203912,9453,CJ Wilcox,Y,CJ,77,Wilcox,Guard,Active,2,1610612753,Magic,195,19.0,19.0,3.0,0.0,2.0,13.0,19.0,1.0,0.0,0.0,9.0,7.0,2.0,0.0,2.0,4.0,7.0,1.0,0.0,0.0,38.0,16.0,0.632,0.4,0.0,0.0,0.3,0.1,0.1,21.0,4.8,0.0,0.3,0.1,0.3,0.1,0.5,0.1,0.05,4.04,4.06,4.05,0.16,0.17,0.32,1.71,0.47,0.94,1.0,0.41,0.47,0.192,0.311,0.162,77.52
203913,8734,Jabari Brown,Y,Jabari,77,Brown,Guard,Active,1,1610612747,Lakers,214,108.0,62.0,23.0,2.0,25.0,45.0,62.0,8.0,0.0,2.0,47.0,23.0,5.0,1.0,22.0,13.0,23.0,2.0,0.0,2.0,170.0,70.0,0.376,2.1,0.1,0.6,1.7,4.5,3.4,19.0,29.9,0.2,1.7,3.4,1.9,0.6,1.7,0.05,0.05,3.67,4.25,3.98,0.87,1.12,1.99,7.32,1.53,4.58,3.0,0.79,1.58,-0.018,-0.072,-0.021,437.0
203914,8099,Gary Harris,N,Gary,76,Harris,Guard,Active,2,1610612743,Nuggets,210,114.0,103.0,24.0,1.0,22.0,49.0,99.0,10.0,4.0,0.0,45.0,21.0,9.0,0.0,10.0,17.0,19.0,4.0,2.0,0.0,217.0,66.0,0.429,0.5,0.1,0.3,0.8,0.9,0.6,55.0,13.1,0.4,1.3,0.7,1.2,0.7,0.7,0.22,0.17,4.22,4.5,4.36,0.47,0.48,0.95,5.04,1.36,2.52,2.36,0.96,0.94,0.036,0.113,0.008,412.88
203915,8625,Spencer Dinwiddie,Y,Spencer,78,Dinwiddie,Guard,Active,2,1610612741,Bulls,200,104.0,65.0,16.0,2.0,18.0,49.0,63.0,17.0,2.0,0.0,39.0,12.0,3.0,2.0,11.0,13.0,10.0,9.0,2.0,0.0,169.0,51.0,0.136,3.1,0.2,0.2,1.3,1.0,0.9,34.0,13.4,0.1,1.6,1.1,1.4,0.6,1.0,0.09,0.03,3.7,4.59,4.14,0.41,0.52,0.93,3.77,0.63,2.33,1.63,0.3,0.97,0.013,-0.082,0.046,855.44
203917,8441,Nik Stauskas,N,Nik,78,Stauskas,Guard,Active,2,1610612755,76ers,205,147.0,149.0,40.0,2.0,19.0,75.0,145.0,10.0,4.0,1.0,60.0,48.0,15.0,0.0,15.0,25.0,47.0,4.0,1.0,1.0,296.0,108.0,0.412,0.9,0.2,0.3,1.1,0.9,0.8,73.0,15.4,0.2,1.3,0.7,1.2,0.3,0.5,0.12,0.04,3.81,4.7,4.27,0.48,0.62,1.1,6.4,1.51,3.91,2.89,1.07,1.36,0.028,0.122,-0.018,874.8
203918,8793,Rodney Hood,N,Rodney,80,Hood,Guard,Active,2,1610612762,Jazz,206,204.0,170.0,22.0,1.0,26.0,103.0,165.0,39.0,5.0,4.0,93.0,62.0,10.0,1.0,22.0,30.0,60.0,22.0,2.0,4.0,374.0,155.0,0.385,1.7,0.2,0.2,2.2,1.6,1.2,50.0,21.3,0.2,2.4,1.0,2.3,0.6,0.9,0.34,0.04,3.88,4.46,4.18,0.66,0.82,1.48,6.96,1.52,4.14,3.18,1.02,1.58,0.022,0.068,0.017,1234.0
203919,8167,Jordan Adams,Y,Jordan,77,Adams,Guard,Active,2,1610612763,Grizzlies,209,61.0,25.0,19.0,2.0,2.0,27.0,24.0,7.0,1.0,2.0,25.0,10.0,8.0,2.0,2.0,5.0,9.0,4.0,1.0,2.0,86.0,35.0,0.279,0.5,0.2,0.3,0.6,0.8,0.5,30.0,8.3,0.3,0.8,0.7,0.9,0.5,0.5,0.13,0.2,3.98,4.74,4.34,0.29,0.31,0.6,3.96,1.04,2.19,1.92,0.65,0.92,0.054,0.058,0.051,187.92
203921,9345,Cleanthony Early,Y,Cleanthony,80,Early,Forward,Active,2,1610612752,Knicks,210,130.0,84.0,31.0,1.0,25.0,58.0,83.0,6.0,1.0,1.0,54.0,22.0,13.0,0.0,15.0,15.0,22.0,4.0,0.0,1.0,214.0,76.0,0.451,0.9,0.3,0.4,1.9,1.2,0.9,39.0,16.6,0.6,1.5,1.1,2.5,0.6,1.0,0.44,0.36,3.84,4.58,4.21,0.53,0.65,1.18,5.14,1.4,2.77,2.37,0.83,1.11,0.023,-0.01,0.04,877.27
203922,8348,Glenn Robinson,Y,Glenn,78,Robinson,Guard-Forward,Active,2,1610612754,Pacers,222,48.0,19.0,10.0,0.0,4.0,25.0,18.0,3.0,1.0,2.0,21.0,5.0,7.0,0.0,3.0,4.0,5.0,2.0,0.0,2.0,67.0,26.0,0.313,0.3,0.0,0.1,0.7,0.7,0.5,35.0,7.5,0.4,0.4,0.5,1.1,0.2,0.3,0.11,0.23,3.98,4.64,4.32,0.25,0.29,0.54,4.0,1.08,1.85,1.96,0.69,0.69,0.084,0.073,0.036,207.2
203923,7763,James Young,Y,James,78,Young,Guard-Forward,Active,2,1610612738,Celtics,215,36.0,66.0,6.0,0.0,4.0,20.0,63.0,4.0,3.0,0.0,19.0,17.0,6.0,0.0,2.0,7.0,16.0,3.0,1.0,0.0,102.0,36.0,0.624,0.4,0.1,0.0,1.1,0.9,0.5,31.0,10.7,0.3,0.7,0.6,1.4,0.3,0.2,0.26,0.06,4.05,4.6,4.32,0.36,0.4,0.77,2.93,0.76,1.79,1.38,0.48,0.72,0.041,0.033,0.04,283.96
203924,8285,Jerami Grant,N,Jerami,81,Grant,Forward,Active,2,1610612760,Thunder,210,196.0,156.0,71.0,0.0,28.0,72.0,153.0,4.0,3.0,2.0,75.0,49.0,25.0,0.0,22.0,9.0,47.0,2.0,2.0,1.0,352.0,124.0,0.429,1.2,1.0,0.5,2.3,3.0,1.8,65.0,21.2,0.8,2.2,2.1,3.0,0.6,1.3,0.48,0.44,4.04,4.76,4.4,0.72,0.84,1.55,7.52,2.47,3.78,3.2,1.23,1.42,-0.009,-0.095,0.012,1730.3
203925,9203,Joe Harris,Y,Joe,78,Harris,Forward-Guard,Active,2,1610612751,Nets,219,36.0,84.0,9.0,1.0,6.0,16.0,84.0,4.0,0.0,0.0,17.0,31.0,3.0,1.0,4.0,7.0,31.0,2.0,0.0,0.0,120.0,48.0,0.667,0.5,0.0,0.1,0.7,0.3,0.2,51.0,9.7,0.1,1.2,0.2,0.8,0.1,0.5,0.1,0.06,3.97,4.67,4.34,0.31,0.39,0.7,4.23,1.23,2.33,2.21,0.82,0.97,0.098,0.084,0.065,462.76
203926,9084,Doug McDermott,N,Doug,80,McDermott,Forward,Active,2,1610612741,Bulls,219,66.0,41.0,21.0,6.0,14.0,21.0,41.0,0.0,0.0,2.0,30.0,13.0,13.0,0.0,9.0,6.0,13.0,0.0,0.0,0.0,107.0,43.0,0.413,0.2,0.0,0.2,1.0,0.4,0.3,36.0,8.9,0.2,0.8,0.5,1.2,0.1,0.5,0.14,0.09,4.11,4.97,4.53,0.3,0.37,0.67,3.15,0.59,1.81,1.63,0.41,0.74,0.085,0.116,0.04,234.94
203928,9457,Cory Jefferson,Y,Cory,0,Jefferson,,Inactive,2,0,,0,152.0,15.0,45.0,1.0,1.0,77.0,15.0,0.0,0.0,12.0,73.0,2.0,23.0,0.0,1.0,30.0,2.0,0.0,0.0,7.0,167.0,75.0,0.271,0.3,0.4,0.3,2.0,1.1,0.6,50.0,10.6,0.9,1.2,0.8,2.9,0.2,0.4,0.48,0.7,3.94,4.7,4.31,0.36,0.4,0.76,5.17,1.9,2.05,2.19,0.98,0.67,-0.02,-0.064,-0.023,632.04
203930,9811,Sean Kilpatrick,Y,Sean,76,Kilpatrick,Guard,Active,2,1610612751,Nets,219,7.0,13.0,2.0,1.0,2.0,2.0,13.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,20.0,7.0,0.684,1.0,0.0,0.3,1.3,1.0,1.0,4.0,17.9,0.3,0.8,0.8,1.5,0.8,0.5,0.25,0.25,3.77,4.31,4.04,0.61,0.59,1.2,3.75,1.0,2.25,2.25,1.0,0.75,0.185,0.368,-0.015,30.0
203932,7732,Aaron Gordon,N,Aaron,81,Gordon,Forward,Active,2,1610612753,Magic,220,160.0,48.0,61.0,3.0,13.0,47.0,48.0,5.0,0.0,6.0,80.0,13.0,39.0,2.0,8.0,11.0,13.0,2.0,0.0,2.0,208.0,93.0,0.272,0.7,0.5,0.3,2.6,1.3,0.9,47.0,17.0,1.0,1.8,1.1,3.6,0.4,0.8,0.57,0.76,3.9,4.92,4.39,0.57,0.67,1.25,6.02,1.8,3.11,2.5,0.93,1.11,-0.032,-0.079,-0.016,789.6
203933,8473,TJ Warren,Y,TJ,80,Warren,Forward,Active,2,1610612756,Suns,225,193.0,21.0,66.0,1.0,15.0,72.0,20.0,21.0,1.0,4.0,108.0,5.0,48.0,1.0,9.0,25.0,5.0,14.0,0.0,2.0,214.0,113.0,0.117,0.6,0.2,0.2,1.1,0.5,0.4,40.0,15.4,1.0,1.3,0.6,2.1,0.5,0.7,0.33,0.73,4.17,4.51,4.35,0.53,0.58,1.11,4.67,1.17,2.69,2.03,0.64,1.0,-0.006,-0.061,0.008,453.18
203934,9228,Lamar Patterson,Y,Lamar,77,Patterson,Guard-Forward,Active,1,1610612737,Hawks,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203935,8291,Marcus Smart,Y,Marcus,76,Smart,Guard,Active,2,1610612738,Celtics,220,205.0,272.0,55.0,1.0,26.0,80.0,267.0,34.0,5.0,1.0,84.0,91.0,30.0,0.0,17.0,22.0,90.0,12.0,1.0,0.0,477.0,175.0,0.436,3.1,0.3,0.3,2.4,1.9,1.2,67.0,27.0,0.9,2.6,2.3,3.3,1.5,1.3,0.58,0.46,3.83,4.51,4.16,0.9,0.98,1.88,8.4,1.58,5.29,3.66,1.03,1.91,0.008,0.07,-0.004,2397.26
203937,8458,Kyle Anderson,Y,Kyle,81,Anderson,Guard-Forward,Active,2,1610612759,Spurs,230,78.0,11.0,15.0,1.0,5.0,40.0,11.0,8.0,0.0,8.0,28.0,3.0,5.0,1.0,5.0,8.0,3.0,3.0,0.0,5.0,89.0,31.0,0.225,0.8,0.2,0.2,2.0,0.4,0.3,33.0,10.9,0.2,0.8,0.4,2.2,0.5,0.3,0.51,0.12,3.96,4.77,4.39,0.35,0.45,0.79,3.86,1.11,2.25,1.86,0.68,0.96,0.052,0.009,0.075,509.44
203939,9251,Dwight Powell,Y,Dwight,83,Powell,Forward-Center,Active,2,1610612742,Mavericks,240,56.0,11.0,18.0,0.0,6.0,27.0,9.0,3.0,2.0,0.0,28.0,3.0,13.0,0.0,2.0,10.0,3.0,1.0,0.0,0.0,67.0,31.0,0.478,0.3,0.2,0.2,1.1,1.1,0.9,29.0,8.2,0.6,1.4,1.0,1.7,0.3,0.4,0.24,0.41,3.92,5.05,4.45,0.27,0.33,0.61,4.05,1.73,1.45,1.82,0.95,0.59,-0.002,-0.032,0.04,295.38
203940,9402,Adreian Payne,Y,Adreian,82,Payne,Forward,Active,2,1610612750,Timberwolves,237,211.0,9.0,33.0,8.0,12.0,115.0,9.0,11.0,0.0,14.0,90.0,1.0,16.0,3.0,6.0,41.0,1.0,4.0,0.0,9.0,220.0,91.0,0.332,0.9,0.3,0.3,3.6,1.4,0.9,32.0,23.1,1.5,2.8,1.3,5.1,0.6,1.4,1.16,0.97,3.82,4.51,4.16,0.74,0.86,1.6,8.63,3.59,3.22,5.0,2.75,1.47,0.111,0.156,0.094,959.68
